ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazeQX,GazeQY,GazeQZ,GazeQW,GazePosX,GazePosY,GazePosZ,timestep
0,-0.942478,0.698132,-0.942478,0.733038,-1.47443,1.50389,-1.60142,0.0910855,-0.927342,-0.213956,0.293194,0.0201776,-0.86349,-0.475574,0.166758,-1.47891,1.50412,-1.60097,0
1,-0.698132,0.942478,-0.942478,0.733038,-1.53122,1.48329,-1.56609,0.0910855,-0.927342,-0.213956,0.293194,0.0180933,-0.857229,-0.475471,0.196873,-1.53103,1.48409,-1.56768,10
0,-0.942478,0.698132,-0.942478,0.733038,-1.47222,1.50326,-1.60081,0.0878601,-0.928863,-0.21362,0.289588,0.0174492,-0.864172,-0.475992,0.16228,-1.47757,1.50357,-1.60056,28
1,-0.698132,0.942478,-0.942478,0.733038,-1.52938,1.48318,-1.56579,0.0878601,-0.928863,-0.21362,0.289588,0.0153834,-0.857982,-0.476034,0.192412,-1.53004,1.48405,-1.56754,36
0,-0.942478,0.698132,-0.942478,0.733038,-1.46932,1.50239,-1.60033,0.0853905,-0.930342,-0.213996,0.28527,0.0146407,-0.863459,-0.475888,0.166599,-1.47556,1.50294,-1.59999,56
1,-0.698132,0.942478,-0.942478,0.733038,-1.52688,1.48273,-1.56575,0.0853905,-0.930342,-0.213996,0.28527,0.0125625,-0.857207,-0.47569,0.19687,-1.52841,1.48391,-1.56729,65
0,-0.942478,0.698132,-0.942478,0.733038,-1.46599,1.50182,-1.59947,0.0807045,-0.931773,-0.213144,0.282587,0.0119621,-0.862757,-0.47796,0.164505,-1.4732,1.50226,-1.59944,83
1,-0.698132,0.942478,-0.942478,0.733038,-1.52388,1.48286,-1.56503,0.0807045,-0.931773,-0.213144,0.282587,0.00979618,-0.856522,-0.47779,0.194913,-1.52641,1.4837,-1.56705,93
0,-0.942478,0.698132,-0.942478,0.733038,-1.46244,1.50122,-1.59849,0.0744987,-0.933091,-0.210826,0.28168,0.00882052,-0.863608,-0.477126,0.162646,-1.47037,1.50159,-1.5988,111
1,-0.698132,0.942478,-0.942478,0.733038,-1.52054,1.48318,-1.56391,0.0744987,-0.933091,-0.210826,0.28168,0.00661869,-0.857396,-0.477014,0.193096,-1.52388,1.48362,-1.56658,120
0,-0.942478,0.698132,-0.942478,0.733038,-1.45867,1.50058,-1.59749,0.0678673,-0.933825,-0.209337,0.282034,0.01775,-0.889652,-0.403299,0.213435,-1.46699,1.501,-1.59794,139
1,-0.698132,0.942478,-0.942478,0.733038,-1.51687,1.48345,-1.56262,0.0678673,-0.933825,-0.209337,0.282034,0.0180554,-0.883168,-0.401491,0.241854,-1.52075,1.48377,-1.56572,148
0,-0.942478,0.698132,-0.942478,0.733038,-1.45421,1.49996,-1.59586,0.0648724,-0.934548,-0.207438,0.281747,0.0288116,-0.912173,-0.339404,0.227849,-1.46349,1.50056,-1.59694,167
1,-0.698132,0.942478,-0.942478,0.733038,-1.51249,1.48329,-1.5609,0.0648724,-0.934548,-0.207438,0.281747,0.0310176,-0.905646,-0.33747,0.254865,-1.5174,1.484,-1.56462,177
0,-0.942478,0.698132,-0.942478,0.733038,-1.44993,1.4986,-1.59439,0.0629221,-0.935282,-0.204157,0.282149,0.0248137,-0.913358,-0.337267,0.226741,-1.4593,1.49982,-1.59562,194
1,-0.698132,0.942478,-0.942478,0.733038,-1.50821,1.4823,-1.55925,0.0629221,-0.935282,-0.204157,0.282149,0.0269558,-0.906833,-0.33545,0.253771,-1.51333,1.48387,-1.56321,204
0,-0.942478,0.698132,-0.942478,0.733038,-1.44544,1.49786,-1.59263,0.0635871,-0.936239,-0.198578,0.282809,0.0375666,-0.929858,-0.278522,0.237439,-1.45519,1.49892,-1.59423,222
1,-0.698132,0.942478,-0.942478,0.733038,-1.50365,1.48167,-1.55734,0.0635871,-0.936239,-0.198578,0.282809,0.0412271,-0.92317,-0.276723,0.263595,-1.50926,1.48338,-1.56168,232
0,-0.942478,0.698132,-0.942478,0.733038,-1.4409,1.49665,-1.59122,0.0666608,-0.937628,-0.192565,0.281654,0.0381214,-0.931961,-0.271265,0.237508,-1.4508,1.49817,-1.59271,250
1,-0.698132,0.942478,-0.942478,0.733038,-1.49915,1.48032,-1.55606,0.0666608,-0.937628,-0.192565,0.281654,0.0417475,-0.925272,-0.269482,0.263644,-1.50488,1.48284,-1.56007,260
0,-0.942478,0.698132,-0.942478,0.733038,-1.43813,1.49507,-1.59067,0.0641844,-0.937939,-0.188247,0.2841,0.0388271,-0.933388,-0.266429,0.237265,-1.4463,1.4971,-1.59122,278
1,-0.698132,0.942478,-0.942478,0.733038,-1.49623,1.47916,-1.55506,0.0641844,-0.937939,-0.188247,0.2841,0.0423169,-0.926709,-0.26463,0.263421,-1.5004,1.4819,-1.55853,286
0,-0.942478,0.698132,-0.942478,0.733038,-1.43429,1.49456,-1.58995,0.0672369,-0.938806,-0.182014,0.284594,0.0382734,-0.933806,-0.264518,0.237846,-1.44243,1.49577,-1.59015,306
1,-0.698132,0.942478,-0.942478,0.733038,-1.4923,1.47848,-1.55427,0.0672369,-0.938806,-0.182014,0.284594,0.0415503,-0.927112,-0.262705,0.264049,-1.49649,1.48073,-1.55733,315
0,-0.942478,0.698132,-0.942478,0.733038,-1.43262,1.49245,-1.59063,0.0658623,-0.939168,-0.176504,0.287178,0.037585,-0.933801,-0.264228,0.238298,-1.43904,1.49453,-1.58943,333
1,-0.698132,0.942478,-0.942478,0.733038,-1.49045,1.4767,-1.55451,0.0658623,-0.939168,-0.176504,0.287178,0.0405806,-0.927096,-0.26239,0.264572,-1.493,1.47959,-1.55641,344
0,-0.942478,0.698132,-0.942478,0.733038,-1.43184,1.49208,-1.59151,0.0648473,-0.938769,-0.170521,0.292284,0.0372451,-0.934717,-0.258778,0.240731,-1.4364,1.49363,-1.58944,361
1,-0.698132,0.942478,-0.942478,0.733038,-1.48928,1.47659,-1.55466,0.0648473,-0.938769,-0.170521,0.292284,0.040089,-0.927945,-0.256941,0.267005,-1.49018,1.47888,-1.55605,369
0,-0.942478,0.698132,-0.942478,0.733038,-1.43285,1.49264,-1.59273,0.0660281,-0.937407,-0.167583,0.298035,0.0365009,-0.933397,-0.256179,0.248616,-1.43479,1.4926,-1.58984,389
1,-0.698132,0.942478,-0.942478,0.733038,-1.48978,1.47699,-1.55518,0.0660281,-0.937407,-0.167583,0.298035,0.0390981,-0.926418,-0.254259,0.274905,-1.48828,1.47801,-1.55591,397
0,-0.942478,0.698132,-0.942478,0.733038,-1.43542,1.49304,-1.59455,0.067127,-0.935389,-0.167388,0.304176,0.0366849,-0.93294,-0.252549,0.253962,-1.43464,1.49218,-1.59066,417
1,-0.698132,0.942478,-0.942478,0.733038,-1.49182,1.47712,-1.5563,0.067127,-0.935389,-0.167388,0.304176,0.0391857,-0.92582,-0.250595,0.280222,-1.48777,1.47758,-1.55617,427
0,-0.942478,0.698132,-0.942478,0.733038,-1.43935,1.4945,-1.59634,0.0706419,-0.933367,-0.166344,0.310105,0.0400694,-0.933124,-0.242312,0.262601,-1.4359,1.49243,-1.59183,444
1,-0.698132,0.942478,-0.942478,0.733038,-1.49517,1.47805,-1.55748,0.0706419,-0.933367,-0.166344,0.310105,0.0427407,-0.925783,-0.240298,0.288716,-1.48859,1.47766,-1.55675,452
0,-0.942478,0.698132,-0.942478,0.733038,-1.44439,1.49733,-1.59811,0.0753795,-0.931592,-0.16422,0.315416,0.0524246,-0.935939,-0.209013,0.278539,-1.4386,1.49337,-1.59333,472
1,-0.698132,0.942478,-0.942478,0.733038,-1.49965,1.48025,-1.55872,0.0753795,-0.931592,-0.16422,0.315416,0.0559171,-0.928159,-0.206963,0.304237,-1.49082,1.47828,-1.55769,480
0,-0.942478,0.698132,-0.942478,0.733038,-1.45058,1.50085,-1.59999,0.0833742,-0.930325,-0.160007,0.319284,0.0571703,-0.935061,-0.204313,0.283985,-1.4428,1.4952,-1.5952,500
1,-0.698132,0.942478,-0.942478,0.733038,-1.50532,1.48284,-1.56029,0.0833742,-0.930325,-0.160007,0.319284,0.0606704,-0.927139,-0.20216,0.309618,-1.49451,1.4796,-1.55904,510
0,-0.942478,0.698132,-0.942478,0.733038,-1.45832,1.50377,-1.60228,0.0884668,-0.92922,-0.15491,0.323614,0.0625381,-0.933945,-0.201093,0.288784,-1.44807,1.49776,-1.5971,527
