ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazeQX,GazeQY,GazeQZ,GazeQW,GazePosX,GazePosY,GazePosZ,timestep
0,-0.942478,0.698132,-0.942478,0.733038,-2.09912,0.0171237,1.22586,0.125722,-0.400486,-0.117469,0.900004,-0.0415718,-0.487293,-0.212955,0.845853,-2.09929,0.0154886,1.23104,0
1,-0.698132,0.942478,-0.942478,0.733038,-2.00797,-0.0265393,1.32257,0.125722,-0.400486,-0.117469,0.900004,-0.0429668,-0.464049,-0.206776,0.860265,-2.0116,-0.0220571,1.31936,13
0,-0.942478,0.698132,-0.942478,0.733038,-2.09504,0.0154903,1.22843,0.119233,-0.405105,-0.121676,0.898259,-0.0380602,-0.487657,-0.214263,0.845478,-2.09779,0.0153744,1.23067,28
1,-0.698132,0.942478,-0.942478,0.733038,-2.00521,-0.0286,1.32617,0.119233,-0.405105,-0.121676,0.898259,-0.0390999,-0.464453,-0.208223,0.859883,-2.01117,-0.0233057,1.31955,40
0,-0.942478,0.698132,-0.942478,0.733038,-2.09116,0.012646,1.22911,0.112766,-0.412414,-0.120959,0.895861,-0.0410667,-0.491477,-0.218886,0.841934,-2.09552,0.0148416,1.23084,55
1,-0.698132,0.942478,-0.942478,0.733038,-2.00295,-0.0306804,1.32866,0.112766,-0.412414,-0.120959,0.895861,-0.0420123,-0.468324,-0.212966,0.856477,-2.01017,-0.0246472,1.32059,68
0,-0.942478,0.698132,-0.942478,0.733038,-2.08604,0.0118806,1.22896,0.109608,-0.421754,-0.122475,0.891689,-0.043623,-0.492774,-0.219956,0.840768,-2.09269,0.0133605,1.23159,83
1,-0.698132,0.942478,-0.942478,0.733038,-2.00012,-0.031605,1.33042,0.109608,-0.421754,-0.122475,0.891689,-0.0444189,-0.469591,-0.214105,0.855377,-2.00875,-0.0264211,1.32254,96
0,-0.942478,0.698132,-0.942478,0.733038,-2.0811,0.0123179,1.22784,0.108659,-0.431896,-0.129411,0.885952,-0.0457458,-0.492992,-0.221328,0.840167,-2.08916,0.0122013,1.23199,111
1,-0.698132,0.942478,-0.942478,0.733038,-1.99809,-0.0328867,1.33096,0.108659,-0.431896,-0.129411,0.885952,-0.0463637,-0.46975,-0.21547,0.854844,-2.00693,-0.0280066,1.3243,123
