ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazeQX,GazeQY,GazeQZ,GazeQW,GazePosX,GazePosY,GazePosZ,timestep
0,-0.942478,0.698132,-0.942478,0.733038,-0.292105,0.10499,0.624529,-0.0707748,-0.496404,0.1143,0.857619,-0.246666,-0.586954,-0.0202293,0.770864,-0.293653,0.106682,0.627663,0
1,-0.698132,0.942478,-0.942478,0.733038,-0.271848,0.116205,0.659704,-0.0707748,-0.496404,0.1143,0.857619,-0.255827,-0.562595,-0.017205,0.785966,-0.274699,0.116932,0.66017,8
0,-0.942478,0.698132,-0.942478,0.733038,-0.290439,0.10419,0.623883,-0.074447,-0.498121,0.114948,0.856224,-0.245318,-0.590372,-0.0183179,0.768729,-0.292205,0.105939,0.626566,27
1,-0.698132,0.942478,-0.942478,0.733038,-0.270337,0.115603,0.659085,-0.074447,-0.498121,0.114948,0.856224,-0.254444,-0.566173,-0.0155071,0.783879,-0.273376,0.116294,0.659112,36
0,-0.942478,0.698132,-0.942478,0.733038,-0.288556,0.103593,0.62339,-0.0779576,-0.499934,0.113886,0.854996,-0.244322,-0.591537,-0.015604,0.76821,-0.290761,0.105204,0.625704,55
1,-0.698132,0.942478,-0.942478,0.733038,-0.268587,0.115077,0.658643,-0.0779576,-0.499934,0.113886,0.854996,-0.253319,-0.567447,-0.0129879,0.783368,-0.27205,0.115666,0.658284,63
0,-0.942478,0.698132,-0.942478,0.733038,-0.286789,0.103289,0.6232,-0.0827012,-0.502528,0.111132,0.853391,-0.245126,-0.590897,-0.0133413,0.768489,-0.288949,0.10446,0.625027,82
1,-0.698132,0.942478,-0.942478,0.733038,-0.266987,0.114777,0.658546,-0.0827012,-0.502528,0.111132,0.853391,-0.253923,-0.566847,-0.0109066,0.783638,-0.270382,0.115024,0.657655,90
0,-0.942478,0.698132,-0.942478,0.733038,-0.284933,0.102884,0.623416,-0.0864331,-0.505012,0.106677,0.852122,-0.248766,-0.592287,-0.0154869,0.766206,-0.287235,0.103854,0.624748,110
1,-0.698132,0.942478,-0.942478,0.733038,-0.26526,0.114216,0.658884,-0.0864331,-0.505012,0.106677,0.852122,-0.257514,-0.568243,-0.0131755,0.781417,-0.268804,0.114428,0.657451,119
0,-0.942478,0.698132,-0.942478,0.733038,-0.282807,0.10307,0.623668,-0.0880958,-0.508081,0.101814,0.850721,-0.252361,-0.593933,-0.0190983,0.763671,-0.285258,0.103518,0.624669,138
1,-0.698132,0.942478,-0.942478,0.733038,-0.26331,0.114135,0.659317,-0.0880958,-0.508081,0.101814,0.850721,-0.261027,-0.569901,-0.0169179,0.778968,-0.266968,0.114009,0.657478,146
0,-0.942478,0.698132,-0.942478,0.733038,-0.280425,0.10341,0.62412,-0.0881453,-0.512049,0.0971543,0.84888,-0.255324,-0.59393,-0.0232869,0.762571,-0.283418,0.10346,0.624803,166
1,-0.698132,0.942478,-0.942478,0.733038,-0.261191,0.114158,0.660009,-0.0881453,-0.512049,0.0971543,0.84888,-0.263869,-0.569855,-0.0211385,0.777941,-0.265277,0.113788,0.657746,174
0,-0.942478,0.698132,-0.942478,0.733038,-0.277758,0.103914,0.624717,-0.0871463,-0.516642,0.0929207,0.846671,-0.257101,-0.593955,-0.0280149,0.761795,-0.281147,0.103634,0.62516,194
1,-0.698132,0.942478,-0.942478,0.733038,-0.258854,0.114332,0.660877,-0.0871463,-0.516642,0.0929207,0.846671,-0.265479,-0.569845,-0.0258694,0.777257,-0.26322,0.113723,0.658294,202
0,-0.942478,0.698132,-0.942478,0.733038,-0.274753,0.104484,0.625372,-0.0846988,-0.522025,0.0892403,0.84401,-0.252148,-0.593442,-0.0285494,0.763828,-0.278486,0.104056,0.625677,222
1,-0.698132,0.942478,-0.942478,0.733038,-0.256263,0.114552,0.661844,-0.0846988,-0.522025,0.0892403,0.84401,-0.260107,-0.569439,-0.0265125,0.779347,-0.260854,0.113847,0.659057,230
0,-0.942478,0.698132,-0.942478,0.733038,-0.271575,0.104928,0.626125,-0.0831083,-0.527623,0.0865896,0.840958,-0.246208,-0.591097,-0.0276582,0.767607,-0.275752,0.104529,0.626288,249
1,-0.698132,0.942478,-0.942478,0.733038,-0.253541,0.114754,0.66289,-0.0831083,-0.527623,0.0865896,0.840958,-0.253695,-0.567163,-0.0256788,0.783139,-0.258452,0.114044,0.659921,257
0,-0.942478,0.698132,-0.942478,0.733038,-0.268281,0.105315,0.626932,-0.082546,-0.533458,0.0832842,0.837659,-0.241854,-0.594854,-0.0299122,0.766003,-0.272686,0.105004,0.627028,277
1,-0.698132,0.942478,-0.942478,0.733038,-0.250722,0.1149,0.663989,-0.082546,-0.533458,0.0832842,0.837659,-0.249156,-0.571067,-0.0279986,0.781678,-0.255777,0.114256,0.660932,286
0,-0.942478,0.698132,-0.942478,0.733038,-0.264912,0.105595,0.627847,-0.0828028,-0.538619,0.0803593,0.834611,-0.240711,-0.599131,-0.0340943,0.762848,-0.269633,0.105402,0.627843,305
1,-0.698132,0.942478,-0.942478,0.733038,-0.247778,0.115,0.665149,-0.0828028,-0.538619,0.0803593,0.834611,-0.247948,-0.575435,-0.032192,0.778691,-0.253117,0.114433,0.662,313
0,-0.942478,0.698132,-0.942478,0.733038,-0.261203,0.106056,0.628842,-0.0827821,-0.543687,0.0780413,0.831542,-0.234376,-0.603009,-0.0334,0.761796,-0.266348,0.10576,0.628708,333
1,-0.698132,0.942478,-0.942478,0.733038,-0.2445,0.115313,0.666376,-0.0827821,-0.543687,0.0780413,0.831542,-0.241342,-0.579532,-0.0316783,0.777749,-0.250225,0.114601,0.663101,340
0,-0.942478,0.698132,-0.942478,0.733038,-0.257376,0.106528,0.629932,-0.0824357,-0.548785,0.0758577,0.828423,-0.235158,-0.60204,-0.0364953,0.762179,-0.262723,0.106157,0.629672,360
1,-0.698132,0.942478,-0.942478,0.733038,-0.241114,0.115631,0.667696,-0.0824357,-0.548785,0.0758577,0.828423,-0.241932,-0.578507,-0.0346936,0.7782,-0.247012,0.114834,0.664297,369
0,-0.942478,0.698132,-0.942478,0.733038,-0.253558,0.107174,0.630963,-0.0818651,-0.554638,0.0719082,0.824927,-0.234078,-0.606393,-0.0399127,0.758882,-0.259121,0.106669,0.630641,388
1,-0.698132,0.942478,-0.942478,0.733038,-0.23779,0.115994,0.669003,-0.0818651,-0.554638,0.0719082,0.824927,-0.240791,-0.582961,-0.0381397,0.775062,-0.243821,0.115174,0.665491,396
0,-0.942478,0.698132,-0.942478,0.733038,-0.249701,0.107783,0.632111,-0.0822061,-0.559609,0.0699614,0.821696,-0.208166,-0.627534,-0.0281574,0.749716,-0.255163,0.107305,0.631731,416
1,-0.698132,0.942478,-0.942478,0.733038,-0.234377,0.116499,0.670355,-0.0822061,-0.559609,0.0699614,0.821696,-0.214479,-0.605141,-0.0272781,0.766198,-0.240318,0.115602,0.666828,424
0,-0.942478,0.698132,-0.942478,0.733038,-0.245781,0.1082,0.633488,-0.0820337,-0.563585,0.0673729,0.819209,-0.203322,-0.634265,-0.0284773,0.745357,-0.251354,0.107795,0.632882,444
1,-0.698132,0.942478,-0.942478,0.733038,-0.230803,0.116742,0.671908,-0.0820337,-0.563585,0.0673729,0.819209,-0.209507,-0.612117,-0.0277594,0.762004,-0.236906,0.115937,0.668181,452
0,-0.942478,0.698132,-0.942478,0.733038,-0.241871,0.108948,0.63461,-0.0813318,-0.56835,0.0645692,0.816207,-0.195562,-0.637835,-0.0250877,0.744509,-0.247521,0.108279,0.634116,472
1,-0.698132,0.942478,-0.942478,0.733038,-0.227316,0.11728,0.673239,-0.0813318,-0.56835,0.0645692,0.816207,-0.201422,-0.615906,-0.0245695,0.761239,-0.233443,0.116278,0.669597,479
0,-0.942478,0.698132,-0.942478,0.733038,-0.237928,0.109861,0.635441,-0.0793252,-0.57204,0.0618091,0.814038,-0.194651,-0.641488,-0.028557,0.741478,-0.243758,0.108903,0.635215,500
1,-0.698132,0.942478,-0.942478,0.733038,-0.223698,0.117921,0.674249,-0.0793252,-0.57204,0.0618091,0.814038,-0.200447,-0.619642,-0.0280447,0.758339,-0.23004,0.116707,0.670879,508
0,-0.942478,0.698132,-0.942478,0.733038,-0.23394,0.110797,0.636323,-0.0776637,-0.57379,0.0620047,0.81295,-0.192944,-0.636713,-0.0292722,0.745998,-0.239789,0.109691,0.636244,527
1,-0.698132,0.942478,-0.942478,0.733038,-0.219881,0.118796,0.675205,-0.0776637,-0.57379,0.0620047,0.81295,-0.198452,-0.614733,-0.0286604,0.762823,-0.226384,0.117305,0.672068,536
0,-0.942478,0.698132,-0.942478,0.733038,-0.229808,0.111771,0.637241,-0.0750807,-0.574822,0.0632904,0.812365,-0.191957,-0.634883,-0.0303328,0.747767,-0.235686,0.110569,0.637249,555
1,-0.698132,0.942478,-0.942478,0.733038,-0.215862,0.119736,0.676171,-0.0750807,-0.574822,0.0632904,0.812365,-0.197362,-0.612836,-0.0296185,0.764593,-0.222506,0.118066,0.67318,563
0,-0.942478,0.698132,-0.942478,0.733038,-0.225625,0.112756,0.63824,-0.0728736,-0.574904,0.0656959,0.812317,-0.191702,-0.632503,-0.0309234,0.749823,-0.231684,0.111528,0.638138,583
1,-0.698132,0.942478,-0.942478,0.733038,-0.211714,0.120779,0.67717,-0.0728736,-0.574904,0.0656959,0.812317,-0.197076,-0.610362,-0.0300668,0.766626,-0.218649,0.11897,0.674134,591
0,-0.942478,0.698132,-0.942478,0.733038,-0.221385,0.113987,0.639056,-0.0702781,-0.57428,0.0682026,0.81278,-0.190877,-0.631006,-0.0303112,0.751318,-0.227654,0.112633,0.638935,611
1,-0.698132,0.942478,-0.942478,0.733038,-0.207441,0.122055,0.677965,-0.0702781,-0.57428,0.0682026,0.81278,-0.196275,-0.608804,-0.0293333,0.768097,-0.214694,0.120079,0.674957,619
0,-0.942478,0.698132,-0.942478,0.733038,-0.2168,0.11568,0.640021,-0.0679833,-0.572986,0.0702245,0.813716,-0.188219,-0.631214,-0.0284918,0.751885,-0.22315,0.113762,0.639969,639
1,-0.698132,0.942478,-0.942478,0.733038,-0.202755,0.123774,0.678889,-0.0679833,-0.572986,0.0702245,0.813716,-0.193669,-0.609022,-0.0274381,0.768656,-0.210203,0.12122,0.675993,647
0,-0.942478,0.698132,-0.942478,0.733038,-0.212289,0.117718,0.641004,-0.0655874,-0.571707,0.0706951,0.814771,-0.187163,-0.630741,-0.0276804,0.752575,-0.219122,0.11505,0.640861,666
1,-0.698132,0.942478,-0.942478,0.733038,-0.198126,0.125728,0.679846,-0.0655874,-0.571707,0.0706951,0.814771,-0.192686,-0.608526,-0.026538,0.769327,-0.206125,0.122521,0.676865,674
0,-0.942478,0.698132,-0.942478,0.733038,-0.207794,0.118957,0.641872,-0.0627784,-0.571023,0.0695725,0.815568,-0.188813,-0.626896,-0.0297596,0.755292,-0.214536,0.116893,0.641619,694
1,-0.698132,0.942478,-0.942478,0.733038,-0.193552,0.126755,0.680728,-0.0627784,-0.571023,0.0695725,0.815568,-0.194395,-0.604521,-0.0283926,0.771984,-0.201469,0.124287,0.677613,703
0,-0.942478,0.698132,-0.942478,0.733038,-0.2026,0.120972,0.64292,-0.0611191,-0.56897,0.0734193,0.816791,-0.191205,-0.624248,-0.0322522,0.756779,-0.210078,0.118493,0.642476,722
1,-0.698132,0.942478,-0.942478,0.733038,-0.188207,0.128952,0.681684,-0.0611191,-0.56897,0.0734193,0.816791,-0.196895,-0.601736,-0.0306749,0.773438,-0.196925,0.125836,0.678449,730
0,-0.942478,0.698132,-0.942478,0.733038,-0.197291,0.122619,0.644087,-0.055943,-0.568456,0.0750424,0.817372,-0.191567,-0.624614,-0.0331031,0.756348,-0.20499,0.120225,0.643647,749
1,-0.698132,0.942478,-0.942478,0.733038,-0.182869,0.130464,0.682868,-0.055943,-0.568456,0.0750424,0.817372,-0.197448,-0.602061,-0.0313686,0.773015,-0.191738,0.127573,0.679583,757
0,-0.942478,0.698132,-0.942478,0.733038,-0.191926,0.123909,0.645586,-0.0530177,-0.568704,0.0735186,0.817532,-0.189293,-0.623862,-0.0330093,0.757545,-0.199862,0.121907,0.644817,777
1,-0.698132,0.942478,-0.942478,0.733038,-0.17751,0.131511,0.684417,-0.0530177,-0.568704,0.0735186,0.817532,-0.19523,-0.601281,-0.0311341,0.774195,-0.186556,0.129169,0.68075,786
0,-0.942478,0.698132,-0.942478,0.733038,-0.186561,0.125616,0.646872,-0.0514372,-0.570091,0.0689754,0.817063,-0.192815,-0.623879,-0.0390986,0.756352,-0.194651,0.123473,0.645961,805
1,-0.698132,0.942478,-0.942478,0.733038,-0.172222,0.132833,0.685805,-0.0514372,-0.570091,0.0689754,0.817063,-0.19895,-0.601186,-0.0369681,0.773064,-0.181328,0.13057,0.681921,813
0,-0.942478,0.698132,-0.942478,0.733038,-0.181248,0.127104,0.648213,-0.0492023,-0.573061,0.0607681,0.815774,-0.190535,-0.624213,-0.0427543,0.756456,-0.189352,0.124995,0.647332,833
1,-0.698132,0.942478,-0.942478,0.733038,-0.167106,0.133654,0.687335,-0.0492023,-0.573061,0.0607681,0.815774,-0.196576,-0.601538,-0.04056,0.773217,-0.176083,0.131769,0.683374,841
