ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazeQX,GazeQY,GazeQZ,GazeQW,GazePosX,GazePosY,GazePosZ,timestep
0,-0.942478,0.698132,-0.942478,0.733038,-3.42546,-0.739091,-3.17604,-0.0989566,0.908588,0.00754572,0.405732,-0.162413,0.874409,0.138741,0.43564,-3.42664,-0.739384,-3.17717,0
1,-0.698132,0.942478,-0.942478,0.733038,-3.45282,-0.746391,-3.20709,-0.0989566,0.908588,0.00754572,0.405732,-0.159386,0.887037,0.138267,0.410664,-3.45187,-0.746162,-3.20612,9
0,-0.942478,0.698132,-0.942478,0.733038,-3.42531,-0.738999,-3.17607,-0.0988868,0.909222,0.00747359,0.404329,-0.162053,0.875232,0.138793,0.434101,-3.42651,-0.739311,-3.17718,28
1,-0.698132,0.942478,-0.942478,0.733038,-3.45278,-0.746302,-3.20703,-0.0988868,0.909222,0.00747359,0.404329,-0.15902,0.887815,0.138318,0.409103,-3.45186,-0.746088,-3.20604,35
0,-0.942478,0.698132,-0.942478,0.733038,-3.42517,-0.738951,-3.1761,-0.098651,0.909885,0.00750018,0.402891,-0.161852,0.875681,0.138835,0.433257,-3.42644,-0.739271,-3.17719,44
1,-0.698132,0.942478,-0.942478,0.733038,-3.45273,-0.746242,-3.20697,-0.098651,0.909885,0.00750018,0.402891,-0.158816,0.888239,0.138359,0.408247,-3.45184,-0.746047,-3.206,52
0,-0.942478,0.698132,-0.942478,0.733038,-3.4251,-0.738952,-3.17611,-0.0983696,0.910142,0.00742424,0.40238,-0.161673,0.87626,0.139263,0.432015,-3.42631,-0.73925,-3.1772,70
1,-0.698132,0.942478,-0.942478,0.733038,-3.4527,-0.746226,-3.20696,-0.0983696,0.910142,0.00742424,0.40238,-0.158623,0.888786,0.138794,0.406982,-3.45179,-0.746018,-3.20594,77
0,-0.942478,0.698132,-0.942478,0.733038,-3.42497,-0.73888,-3.17611,-0.0982189,0.910633,0.0072423,0.401309,-0.161654,0.879155,0.140963,0.425541,-3.42623,-0.739231,-3.17721,85
1,-0.698132,0.942478,-0.942478,0.733038,-3.45265,-0.746154,-3.20689,-0.0982189,0.910633,0.0072423,0.401309,-0.158473,0.891546,0.140418,0.400394,-3.45176,-0.745994,-3.20591,93
0,-0.942478,0.698132,-0.942478,0.733038,-3.42489,-0.738842,-3.17612,-0.0978224,0.910917,0.00731955,0.400758,-0.16125,0.879745,0.140948,0.424477,-3.4261,-0.739182,-3.17722,111
1,-0.698132,0.942478,-0.942478,0.733038,-3.45262,-0.746086,-3.20687,-0.0978224,0.910917,0.00731955,0.400758,-0.158063,0.892104,0.140405,0.399315,-3.4517,-0.745935,-3.20585,119
0,-0.942478,0.698132,-0.942478,0.733038,-3.42467,-0.738827,-3.17616,-0.0973063,0.911496,0.00735191,0.399566,-0.157297,0.904745,0.148336,0.367002,-3.42595,-0.739162,-3.17725,126
1,-0.698132,0.942478,-0.942478,0.733038,-3.45248,-0.746035,-3.20683,-0.0973063,0.911496,0.00735191,0.399566,-0.153172,0.915744,0.146766,0.341192,-3.4516,-0.745903,-3.20585,134
0,-0.942478,0.698132,-0.942478,0.733038,-3.42453,-0.738822,-3.17618,-0.09715,0.911755,0.00734453,0.399013,-0.15697,0.905037,0.148377,0.366405,-3.42581,-0.739148,-3.17728,142
1,-0.698132,0.942478,-0.942478,0.733038,-3.45239,-0.746021,-3.20682,-0.09715,0.911755,0.00734453,0.399013,-0.152843,0.916016,0.146811,0.340587,-3.45151,-0.745876,-3.20584,149
0,-0.942478,0.698132,-0.942478,0.733038,-3.42447,-0.738777,-3.17616,-0.0968053,0.912025,0.00708244,0.398483,-0.156938,0.907476,0.151785,0.358912,-3.42568,-0.739112,-3.17728,167
1,-0.698132,0.942478,-0.942478,0.733038,-3.45237,-0.745961,-3.20677,-0.0968053,0.912025,0.00708244,0.398483,-0.152633,0.918298,0.150125,0.333007,-3.45145,-0.745816,-3.20578,174
0,-0.942478,0.698132,-0.942478,0.733038,-3.42433,-0.738701,-3.17612,-0.0964145,0.912563,0.00668666,0.397352,-0.156618,0.90775,0.151743,0.358377,-3.42561,-0.739083,-3.17727,182
1,-0.698132,0.942478,-0.942478,0.733038,-3.45231,-0.745874,-3.20665,-0.0964145,0.912563,0.00668666,0.397352,-0.152309,0.918555,0.150087,0.332465,-3.45142,-0.745776,-3.20573,190
