ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazeQX,GazeQY,GazeQZ,GazeQW,GazePosX,GazePosY,GazePosZ,timestep
0,-0.942478,0.698132,-0.942478,0.733038,-2.05793,0.012517,-0.734096,-0.060804,-0.276841,-0.0416534,-0.958085,-0.0374421,-0.229661,-0.0445508,-0.971529,-2.05813,0.0121244,-0.734537,0
1,-0.698132,0.942478,-0.942478,0.733038,-2.03433,0.0156925,-0.748799,-0.060804,-0.276841,-0.0416534,-0.958085,-0.0363982,-0.255756,-0.0466462,-0.964929,-2.03632,0.0150589,-0.748386,7
0,-0.942478,0.698132,-0.942478,0.733038,-2.05732,0.0126863,-0.734193,-0.0625203,-0.275341,-0.0410792,-0.958432,-0.0376601,-0.229904,-0.0445195,-0.971465,-2.05761,0.0123605,-0.734566,28
1,-0.698132,0.942478,-0.942478,0.733038,-2.03368,0.0158532,-0.748819,-0.0625203,-0.275341,-0.0410792,-0.958432,-0.0366395,-0.256001,-0.0467328,-0.964851,-2.03575,0.0152993,-0.748332,35
0,-0.942478,0.698132,-0.942478,0.733038,-2.05675,0.0128391,-0.734395,-0.0635888,-0.273074,-0.0413426,-0.958998,-0.0398732,-0.22801,-0.0439458,-0.971849,-2.05706,0.0125862,-0.734634,56
1,-0.698132,0.942478,-0.942478,0.733038,-2.03303,0.0160299,-0.748904,-0.0635888,-0.273074,-0.0413426,-0.958998,-0.0388648,-0.254115,-0.0462192,-0.965287,-2.03515,0.0155318,-0.748309,64
0,-0.942478,0.698132,-0.942478,0.733038,-2.05609,0.0129691,-0.734716,-0.0650002,-0.269834,-0.040959,-0.959837,-0.0415162,-0.225938,-0.0435379,-0.972282,-2.05651,0.0127158,-0.734791,83
1,-0.698132,0.942478,-0.942478,0.733038,-2.03228,0.016151,-0.749062,-0.0650002,-0.269834,-0.040959,-0.959837,-0.0405157,-0.252054,-0.0458562,-0.965777,-2.03453,0.0156661,-0.748368,90
0,-0.942478,0.698132,-0.942478,0.733038,-2.05538,0.0130862,-0.735047,-0.0669335,-0.266355,-0.0412461,-0.960663,-0.06153,-0.224392,-0.0389693,-0.971774,-2.05595,0.0128464,-0.734994,111
1,-0.698132,0.942478,-0.942478,0.733038,-2.03146,0.0163015,-0.749212,-0.0669335,-0.266355,-0.0412461,-0.960663,-0.0604858,-0.250537,-0.0408125,-0.965353,-2.0339,0.015803,-0.748456,118
0,-0.942478,0.698132,-0.942478,0.733038,-2.05467,0.0132722,-0.735336,-0.0682171,-0.263095,-0.0408942,-0.961486,-0.063225,-0.221396,-0.0387995,-0.972359,-2.05531,0.0130188,-0.735235,139
1,-0.698132,0.942478,-0.942478,0.733038,-2.03065,0.0164772,-0.749337,-0.0682171,-0.263095,-0.0408942,-0.961486,-0.0621842,-0.247558,-0.0406886,-0.966019,-2.03317,0.0159873,-0.748555,147
0,-0.942478,0.698132,-0.942478,0.733038,-2.05389,0.0134606,-0.735664,-0.0700106,-0.260091,-0.0407475,-0.96218,-0.0639448,-0.21913,-0.0388199,-0.972824,-2.0546,0.0131904,-0.735509,167
1,-0.698132,0.942478,-0.942478,0.733038,-2.02979,0.0166739,-0.74951,-0.0700106,-0.260091,-0.0407475,-0.96218,-0.0629101,-0.245305,-0.0407757,-0.966543,-2.03239,0.0161653,-0.748683,174
0,-0.942478,0.698132,-0.942478,0.733038,-2.05297,0.0136425,-0.735978,-0.071511,-0.257607,-0.0394386,-0.962793,-0.0643731,-0.22275,-0.0391276,-0.971961,-2.05371,0.0133685,-0.735809,195
1,-0.698132,0.942478,-0.942478,0.733038,-2.02879,0.0167986,-0.749701,-0.071511,-0.257607,-0.0394386,-0.962793,-0.0633428,-0.248921,-0.0411525,-0.965574,-2.0314,0.0163408,-0.748836,202
0,-0.942478,0.698132,-0.942478,0.733038,-2.05216,0.0138459,-0.736301,-0.0724889,-0.255193,-0.0377955,-0.963428,-0.0610442,-0.222918,-0.0396245,-0.972117,-2.05302,0.0135396,-0.736084,222
1,-0.698132,0.942478,-0.942478,0.733038,-2.02791,0.0169191,-0.749908,-0.0724889,-0.255193,-0.0377955,-0.963428,-0.0600472,-0.249086,-0.041809,-0.965714,-2.03064,0.0164875,-0.748994,231
