ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazeQX,GazeQY,GazeQZ,GazeQW,GazePosX,GazePosY,GazePosZ,timestep
0,-0.942478,0.698132,-0.942478,0.733038,-4.01082,0.0433125,-1.18747,-0.0609007,0.194813,-0.00322864,-0.978943,0.098991,0.191062,0.0266677,-0.97621,-4.00889,0.0433797,-1.18634,0
1,-0.698132,0.942478,-0.942478,0.733038,-3.98487,0.0428239,-1.17675,-0.0609007,0.194813,-0.00322864,-0.978943,0.0996533,0.163679,0.0203697,-0.981256,-3.98492,0.0429808,-1.17629,7
0,-0.942478,0.698132,-0.942478,0.733038,-4.01141,0.0432841,-1.18802,-0.0610687,0.19337,-0.00312906,-0.979219,0.0988715,0.190079,0.026908,-0.976407,-4.00925,0.043344,-1.18661,16
1,-0.698132,0.942478,-0.942478,0.733038,-3.98544,0.042793,-1.17738,-0.0610687,0.19337,-0.00312906,-0.979219,0.0995183,0.162693,0.0206052,-0.981429,-3.98526,0.0429264,-1.1766,23
0,-0.942478,0.698132,-0.942478,0.733038,-4.01165,0.0431764,-1.18832,-0.0609438,0.192758,-0.00332062,-0.979346,0.0984444,0.194439,0.028296,-0.975552,-4.0098,0.0432941,-1.18706,42
1,-0.698132,0.942478,-0.942478,0.733038,-3.98567,0.0426994,-1.17771,-0.0609438,0.192758,-0.00332062,-0.979346,0.099196,0.167065,0.0220075,-0.980696,-3.98578,0.0428633,-1.17712,49
0,-0.942478,0.698132,-0.942478,0.733038,-4.01217,0.0430486,-1.18896,-0.0605794,0.19198,-0.002435,-0.979524,0.0961201,0.193686,0.0278793,-0.975945,-4.01014,0.0432512,-1.18737,58
1,-0.698132,0.942478,-0.942478,0.733038,-3.98616,0.0425295,-1.1784,-0.0605794,0.19198,-0.002435,-0.979524,0.0968526,0.166337,0.0216659,-0.981062,-3.9861,0.0428137,-1.17747,65
0,-0.942478,0.698132,-0.942478,0.733038,-4.01233,0.0430031,-1.18933,-0.0604445,0.192281,-0.00129319,-0.979476,0.0962708,0.192711,0.0283727,-0.976109,-4.01064,0.0431252,-1.18789,83
1,-0.698132,0.942478,-0.942478,0.733038,-3.98633,0.0424217,-1.17875,-0.0604445,0.192281,-0.00129319,-0.979476,0.096981,0.165357,0.0221619,-0.981204,-3.98658,0.0426589,-1.17804,90
