ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazeQX,GazeQY,GazeQZ,GazeQW,GazePosX,GazePosY,GazePosZ,timestep
0,-0.942478,0.698132,-0.942478,0.733038,0.0533581,0.726164,-2.95957,-0.0384856,-0.979179,-0.131686,-0.149619,-0.0169228,-0.925689,-0.266283,-0.268153,0.0721383,0.726658,-2.9583,0
1,-0.698132,0.942478,-0.942478,0.733038,-6.69956e-05,0.732603,-2.97544,-0.0384856,-0.979179,-0.131686,-0.149619,-0.0170524,-0.931876,-0.270329,-0.241327,0.0227125,0.733003,-2.97316,10
0,-0.942478,0.698132,-0.942478,0.733038,0.0454329,0.726287,-2.96015,-0.0356134,-0.979557,-0.129537,-0.149735,-0.0153748,-0.925886,-0.266642,-0.267208,0.0631096,0.72659,-2.95915,28
1,-0.698132,0.942478,-0.942478,0.733038,-0.00801229,0.732378,-2.97609,-0.0356134,-0.979557,-0.129537,-0.149735,-0.0154986,-0.93206,-0.270639,-0.240371,0.0136464,0.732756,-2.97396,35
0,-0.942478,0.698132,-0.942478,0.733038,0.038287,0.726885,-2.96123,-0.0317126,-0.980245,-0.125558,-0.149499,-0.0137322,-0.927185,-0.263469,-0.265938,0.0539905,0.726623,-2.95991,55
1,-0.698132,0.942478,-0.942478,0.733038,-0.0151955,0.732479,-2.97723,-0.0317126,-0.980245,-0.125558,-0.149499,-0.0138204,-0.933356,-0.267345,-0.239128,0.00449097,0.732526,-2.97471,63
0,-0.942478,0.698132,-0.942478,0.733038,0.0321419,0.726733,-2.96366,-0.0270467,-0.980318,-0.126183,-0.149409,-0.0105176,-0.927791,-0.262269,-0.265156,0.0456752,0.726801,-2.96082,83
1,-0.698132,0.942478,-0.942478,0.733038,-0.0213744,0.731823,-2.97971,-0.0270467,-0.980318,-0.126183,-0.149409,-0.0106449,-0.933969,-0.266055,-0.238334,-0.00385898,0.732357,-2.97564,93
0,-0.942478,0.698132,-0.942478,0.733038,0.0271667,0.726596,-2.96711,-0.0237505,-0.979923,-0.131661,-0.147822,-0.00628344,-0.926492,-0.265148,-0.266963,0.03853,0.726908,-2.96224,111
1,-0.698132,0.942478,-0.942478,0.733038,-0.0264213,0.731391,-2.98301,-0.0237505,-0.979923,-0.131661,-0.147822,-0.00646334,-0.932719,-0.268944,-0.24013,-0.0110397,0.732102,-2.97707,119
0,-0.942478,0.698132,-0.942478,0.733038,0.0230757,0.726966,-2.97126,-0.021083,-0.97961,-0.137045,-0.145392,-0.00348331,-0.926866,-0.267924,-0.262914,0.0324493,0.726951,-2.96442,139
1,-0.698132,0.942478,-0.942478,0.733038,-0.0306057,0.73152,-2.98692,-0.021083,-0.97961,-0.137045,-0.145392,-0.00361743,-0.933022,-0.271578,-0.236012,-0.0171722,0.731831,-2.97918,146
0,-0.942478,0.698132,-0.942478,0.733038,0.0195373,0.72774,-2.97641,-0.018091,-0.979235,-0.140681,-0.144845,0.000855931,-0.92565,-0.278003,-0.256684,0.0268576,0.727042,-2.96769,167
1,-0.698132,0.942478,-0.942478,0.733038,-0.034175,0.732014,-2.99204,-0.018091,-0.979235,-0.140681,-0.144845,0.000627013,-0.931672,-0.281577,-0.229569,-0.022824,0.731612,-2.98235,177
0,-0.942478,0.698132,-0.942478,0.733038,0.0165995,0.728851,-2.98222,-0.0164222,-0.979087,-0.142502,-0.144267,0.00311397,-0.925063,-0.281248,-0.255242,0.0224757,0.727327,-2.97162,194
1,-0.698132,0.942478,-0.942478,0.733038,-0.037138,0.732962,-2.9978,-0.0164222,-0.979087,-0.142502,-0.144267,0.00297686,-0.931062,-0.284745,-0.228112,-0.0272503,0.731642,-2.98621,202
0,-0.942478,0.698132,-0.942478,0.733038,0.0144933,0.730997,-2.98825,-0.0142699,-0.979603,-0.13967,-0.143759,0.00287248,-0.926756,-0.275373,-0.255509,0.0189073,0.727928,-2.97636,222
1,-0.698132,0.942478,-0.942478,0.733038,-0.0392681,0.734818,-3.00383,-0.0142699,-0.979603,-0.13967,-0.143759,0.00301933,-0.932784,-0.278699,-0.228543,-0.0308555,0.732022,-2.99089,230
0,-0.942478,0.698132,-0.942478,0.733038,0.0131093,0.732893,-2.99543,-0.00861579,-0.980184,-0.134499,-0.145175,0.00562141,-0.926934,-0.275488,-0.254693,0.015905,0.729139,-2.98168,250
1,-0.698132,0.942478,-0.942478,0.733038,-0.0406207,0.736032,-3.01127,-0.00861579,-0.980184,-0.134499,-0.145175,0.00576753,-0.932963,-0.278734,-0.227717,-0.0338812,0.732936,-2.9962,259
0,-0.942478,0.698132,-0.942478,0.733038,0.0122049,0.735136,-3.00362,-0.00634788,-0.980711,-0.130838,-0.145076,0.00760559,-0.928863,-0.267523,-0.256101,0.0135261,0.730795,-2.98798,278
1,-0.698132,0.942478,-0.942478,0.733038,-0.0415322,0.737964,-3.01949,-0.00634788,-0.980711,-0.130838,-0.145076,0.00788963,-0.934963,-0.270592,-0.229264,-0.0362679,0.734201,-3.00257,286
0,-0.942478,0.698132,-0.942478,0.733038,0.0119878,0.738138,-3.01174,-0.00450657,-0.98159,-0.124025,-0.145183,0.00961894,-0.93084,-0.261128,-0.255453,0.0118576,0.732721,-2.99489,306
1,-0.698132,0.942478,-0.942478,0.733038,-0.041748,0.740654,-3.02767,-0.00450657,-0.98159,-0.124025,-0.145183,0.00992889,-0.93696,-0.264039,-0.228672,-0.0379441,0.735798,-3.00953,313
0,-0.942478,0.698132,-0.942478,0.733038,0.0122866,0.74072,-3.0208,-0.000984267,-0.982237,-0.117273,-0.146479,0.0131463,-0.932044,-0.256797,-0.255299,0.0107453,0.735226,-3.00299,334
1,-0.698132,0.942478,-0.942478,0.733038,-0.041409,0.742756,-3.03693,-0.000984267,-0.982237,-0.117273,-0.146479,0.0133307,-0.938192,-0.259616,-0.228513,-0.0390542,0.737928,-3.01771,344
0,-0.942478,0.698132,-0.942478,0.733038,0.0129851,0.74291,-3.03028,0.000424528,-0.982801,-0.112497,-0.146446,0.0166206,-0.932737,-0.252802,-0.256546,0.0103565,0.73765,-3.01106,362
1,-0.698132,0.942478,-0.942478,0.733038,-0.0407116,0.744712,-3.04643,0.000424528,-0.982801,-0.112497,-0.146446,0.0166639,-0.938941,-0.255574,-0.229769,-0.0394331,0.740007,-3.02587,369
0,-0.942478,0.698132,-0.942478,0.733038,0.0142346,0.744908,-3.04035,0.00226772,-0.983076,-0.109233,-0.147053,0.0208495,-0.932381,-0.253564,-0.25678,0.0104927,0.740014,-3.0197,389
1,-0.698132,0.942478,-0.942478,0.733038,-0.0394416,0.74646,-3.0566,0.00226772,-0.983076,-0.109233,-0.147053,0.0206338,-0.93861,-0.256363,-0.229921,-0.0392876,0.742073,-3.03458,397
0,-0.942478,0.698132,-0.942478,0.733038,0.0153567,0.746609,-3.05107,0.00162036,-0.983235,-0.10781,-0.147049,0.0232827,-0.933324,-0.249729,-0.256905,0.0109593,0.742479,-3.02961,417
1,-0.698132,0.942478,-0.942478,0.733038,-0.0383199,0.748209,-3.06732,0.00162036,-0.983235,-0.10781,-0.147049,0.0229571,-0.93958,-0.252467,-0.230048,-0.0388087,0.744283,-3.04457,427
0,-0.942478,0.698132,-0.942478,0.733038,0.0172299,0.748461,-3.06215,0.000627296,-0.983447,-0.106059,-0.146914,0.024891,-0.934179,-0.249096,-0.254246,0.0119327,0.744443,-3.03941,445
1,-0.698132,0.942478,-0.942478,0.733038,-0.0364514,0.75014,-3.07837,0.000627296,-0.983447,-0.106059,-0.146914,0.0244154,-0.940393,-0.251785,-0.227308,-0.0378284,0.746126,-3.05441,453
0,-0.942478,0.698132,-0.942478,0.733038,0.019689,0.749976,-3.07404,-0.00170957,-0.983841,-0.10379,-0.14588,0.0273683,-0.932433,-0.255,-0.254549,0.0133265,0.746269,-3.04973,473
