ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazeQX,GazeQY,GazeQZ,GazeQW,GazePosX,GazePosY,GazePosZ,timestep
0,-0.942478,0.698132,-0.942478,0.733038,0.513212,-0.174694,1.42897,0.0780562,0.573399,0.0445949,0.814329,-0.0899802,0.417434,0.112157,0.897259,0.513937,-0.17356,1.42699,0
1,-0.698132,0.942478,-0.942478,0.733038,0.5322,-0.165597,1.37696,0.0780562,0.573399,0.0445949,0.814329,-0.0911932,0.441015,0.120825,0.884642,0.531211,-0.16509,1.37868,7
0,-0.942478,0.698132,-0.942478,0.733038,0.512847,-0.17409,1.429,0.0790141,0.571355,0.0405887,0.815881,-0.0870988,0.418497,0.111111,0.897178,0.513866,-0.173764,1.42703,28
1,-0.698132,0.942478,-0.942478,0.733038,0.532136,-0.165308,1.37705,0.0790141,0.571355,0.0405887,0.815881,-0.0882801,0.442075,0.11958,0.884577,0.531299,-0.165343,1.37876,35
0,-0.942478,0.698132,-0.942478,0.733038,0.512507,-0.173301,1.42881,0.0793755,0.568998,0.0375747,0.817636,-0.0875431,0.420609,0.110686,0.896199,0.513738,-0.173658,1.42701,55
1,-0.698132,0.942478,-0.942478,0.733038,0.532124,-0.164786,1.37694,0.0793755,0.568998,0.0375747,0.817636,-0.0886118,0.444238,0.119113,0.883523,0.531371,-0.165373,1.3788,64
0,-0.942478,0.698132,-0.942478,0.733038,0.512148,-0.172697,1.42852,0.0798296,0.566888,0.03623,0.819117,-0.0860001,0.420807,0.108189,0.896561,0.513528,-0.173323,1.42691,83
1,-0.698132,0.942478,-0.942478,0.733038,0.532045,-0.164289,1.37674,0.0798296,0.566888,0.03623,0.819117,-0.0869957,0.444461,0.116518,0.883918,0.531403,-0.1652,1.37876,90
0,-0.942478,0.698132,-0.942478,0.733038,0.511622,-0.172482,1.42829,0.0786459,0.564291,0.0347724,0.821085,-0.0864033,0.428327,0.109181,0.892833,0.513201,-0.172936,1.42676,111
1,-0.698132,0.942478,-0.942478,0.733038,0.53186,-0.164298,1.37661,0.0786459,0.564291,0.0347724,0.821085,-0.0871246,0.452061,0.11746,0.879916,0.531335,-0.164969,1.37868,119
0,-0.942478,0.698132,-0.942478,0.733038,0.511068,-0.172705,1.42807,0.0772121,0.562311,0.0357576,0.822536,-0.0873314,0.426229,0.107669,0.893929,0.512809,-0.172705,1.4266,139
1,-0.698132,0.942478,-0.942478,0.733038,0.531549,-0.164533,1.37648,0.0772121,0.562311,0.0357576,0.822536,-0.088038,0.450007,0.11593,0.881081,0.531205,-0.164881,1.3786,148
0,-0.942478,0.698132,-0.942478,0.733038,0.510196,-0.173787,1.42799,0.0747724,0.560297,0.0375065,0.824057,-0.0885542,0.424041,0.107143,0.894912,0.512337,-0.172686,1.42643,167
1,-0.698132,0.942478,-0.942478,0.733038,0.530916,-0.165618,1.3765,0.0747724,0.560297,0.0375065,0.824057,-0.0892724,0.44786,0.115376,0.882123,0.530975,-0.164953,1.3785,174
0,-0.942478,0.698132,-0.942478,0.733038,0.509507,-0.174714,1.42819,0.0719057,0.558205,0.0396011,0.825632,-0.0896989,0.409051,0.103036,0.902228,0.511764,-0.172956,1.4263,195
