ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazeQX,GazeQY,GazeQZ,GazeQW,GazePosX,GazePosY,GazePosZ,timestep
0,-0.942478,0.698132,-0.942478,0.733038,0.847276,-0.414074,0.586271,0.000888467,-0.697792,-0.286296,-0.656597,0.0685131,-0.582424,-0.364907,-0.72314,0.84329,-0.403985,0.567705,0
1,-0.698132,0.942478,-0.942478,0.733038,0.827955,-0.361516,0.457676,0.000888467,-0.697792,-0.286296,-0.656597,0.0748508,-0.601571,-0.368885,-0.704581,0.827067,-0.354825,0.448456,7
0,-0.942478,0.698132,-0.942478,0.733038,0.849336,-0.41784,0.593269,0.0017744,-0.700816,-0.285565,-0.653687,0.0685988,-0.584828,-0.365194,-0.721044,0.844843,-0.407734,0.573918,28
1,-0.698132,0.942478,-0.942478,0.733038,0.828945,-0.365825,0.464619,0.0017744,-0.700816,-0.285565,-0.653687,0.0749242,-0.603918,-0.369158,-0.702419,0.827833,-0.358822,0.454678,35
0,-0.942478,0.698132,-0.942478,0.733038,0.851524,-0.421957,0.600461,0.00202897,-0.703797,-0.285824,-0.650361,0.0687795,-0.587761,-0.365465,-0.718499,0.846785,-0.41198,0.580982,56
1,-0.698132,0.942478,-0.942478,0.733038,0.829917,-0.370213,0.4719,0.00202897,-0.703797,-0.285824,-0.650361,0.0750877,-0.606783,-0.369409,-0.699795,0.828827,-0.363394,0.461747,65
0,-0.942478,0.698132,-0.942478,0.733038,0.853559,-0.425659,0.607539,0.00206128,-0.70732,-0.286214,-0.646356,0.0688047,-0.590766,-0.365861,-0.715826,0.848635,-0.415749,0.587781,84
1,-0.698132,0.942478,-0.942478,0.733038,0.830495,-0.374174,0.479128,0.00206128,-0.70732,-0.286214,-0.646356,0.0750985,-0.609715,-0.369788,-0.69704,0.82968,-0.367458,0.468582,90
0,-0.942478,0.698132,-0.942478,0.733038,0.855224,-0.429371,0.614914,0.00207897,-0.710457,-0.286966,-0.64257,0.0685641,-0.593995,-0.366534,-0.712826,0.850518,-0.419456,0.594711,112
1,-0.698132,0.942478,-0.942478,0.733038,0.830792,-0.378059,0.486686,0.00207897,-0.710457,-0.286966,-0.64257,0.0748489,-0.612861,-0.370449,-0.69395,0.830441,-0.371406,0.475597,118
