ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazeQX,GazeQY,GazeQZ,GazeQW,GazePosX,GazePosY,GazePosZ,timestep
0,-0.942478,0.698132,-0.942478,0.733038,-2.9594,6.28416,-2.64913,-0.100265,0.846151,0.41977,-0.31268,-0.0129096,0.766731,0.593087,-0.245365,-2.96581,6.28128,-2.6462,0
1,-0.698132,0.942478,-0.942478,0.733038,-3.12423,6.19334,-2.55562,-0.100265,0.846151,0.41977,-0.31268,-0.0195163,0.759052,0.590845,-0.272693,-3.11874,6.19736,-2.55905,10
0,-0.942478,0.698132,-0.942478,0.733038,-2.95919,6.28333,-2.6487,-0.100745,0.84571,0.420841,-0.312279,-0.0137251,0.766942,0.592801,-0.245355,-2.96555,6.28092,-2.6459,28
1,-0.698132,0.942478,-0.942478,0.733038,-3.12408,6.19229,-2.55552,-0.100745,0.84571,0.420841,-0.312279,-0.020379,0.759278,0.590547,-0.272645,-3.1185,6.1968,-2.55898,38
0,-0.942478,0.698132,-0.942478,0.733038,-2.9595,6.2819,-2.6481,-0.10083,0.845074,0.422308,-0.311992,-0.0141726,0.766296,0.593701,-0.245171,-2.96578,6.28002,-2.64513,55
1,-0.698132,0.942478,-0.942478,0.733038,-3.12446,6.19071,-2.55518,-0.10083,0.845074,0.422308,-0.311992,-0.0208581,0.758641,0.591437,-0.272454,-3.11876,6.19568,-2.55848,66
0,-0.942478,0.698132,-0.942478,0.733038,-2.95982,6.28016,-2.64772,-0.100711,0.844206,0.424269,-0.311719,-0.0142392,0.764876,0.59545,-0.24536,-2.96596,6.27888,-2.6446,83
1,-0.698132,0.942478,-0.942478,0.733038,-3.12486,6.18884,-2.55508,-0.100711,0.844206,0.424269,-0.311719,-0.0209466,0.757216,0.593162,-0.272662,-3.11899,6.19438,-2.5582,92
0,-0.942478,0.698132,-0.942478,0.733038,-2.95969,6.27834,-2.64784,-0.100489,0.843266,0.426349,-0.311498,-0.0146453,0.764125,0.596111,-0.24607,-2.96585,6.27756,-2.64453,111
1,-0.698132,0.942478,-0.942478,0.733038,-3.12481,6.18691,-2.55544,-0.100489,0.843266,0.426349,-0.311498,-0.0214275,0.756463,0.593794,-0.273336,-3.11895,6.19292,-2.55838,121
0,-0.942478,0.698132,-0.942478,0.733038,-2.9593,6.27621,-2.64826,-0.100097,0.842356,0.428358,-0.31133,-0.0154237,0.763498,0.596131,-0.247914,-2.96564,6.27594,-2.64459,139
