ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazeQX,GazeQY,GazeQZ,GazeQW,GazePosX,GazePosY,GazePosZ,timestep
0,-0.942478,0.698132,-0.942478,0.733038,3.53445,1.14744,-3.64355,0.134909,-0.928799,-0.341138,-0.0525011,0.0819636,-0.910351,-0.357923,-0.190878,3.533,1.14305,-3.64394,0
1,-0.698132,0.942478,-0.942478,0.733038,3.50764,1.14143,-3.64886,0.134909,-0.928799,-0.341138,-0.0525011,0.0915055,-0.915013,-0.355532,-0.167258,3.50811,1.13729,-3.64877,12
0,-0.942478,0.698132,-0.942478,0.733038,3.53488,1.14958,-3.64312,0.132822,-0.930287,-0.337266,-0.0563599,0.0816652,-0.909938,-0.35822,-0.192414,3.5332,1.14455,-3.64388,27
1,-0.698132,0.942478,-0.942478,0.733038,3.50806,1.14373,-3.64856,0.132822,-0.930287,-0.337266,-0.0563599,0.0910895,-0.914637,-0.355902,-0.168748,3.50831,1.13887,-3.64876,41
0,-0.942478,0.698132,-0.942478,0.733038,3.5357,1.15177,-3.64295,0.127716,-0.9324,-0.333477,-0.0557783,0.0801302,-0.90982,-0.357211,-0.195468,3.53352,1.14641,-3.64368,55
1,-0.698132,0.942478,-0.942478,0.733038,3.50881,1.14615,-3.64824,0.127716,-0.9324,-0.333477,-0.0557783,0.089421,-0.914593,-0.354989,-0.171774,3.50861,1.14084,-3.6486,68
0,-0.942478,0.698132,-0.942478,0.733038,3.5365,1.15409,-3.64259,0.124932,-0.934154,-0.32981,-0.0545217,0.0788373,-0.909561,-0.357676,-0.196347,3.53395,1.14832,-3.64347,83
1,-0.698132,0.942478,-0.942478,0.733038,3.50955,1.14856,-3.64775,0.124932,-0.934154,-0.32981,-0.0545217,0.0879512,-0.914351,-0.35559,-0.172574,3.50901,1.14288,-3.64838,95
0,-0.942478,0.698132,-0.942478,0.733038,3.53732,1.15618,-3.64236,0.121904,-0.935875,-0.326163,-0.0538076,0.0817,-0.908847,-0.363303,-0.18797,3.53453,1.15045,-3.64323,110
1,-0.698132,0.942478,-0.942478,0.733038,3.51033,1.15078,-3.6474,0.121904,-0.935875,-0.326163,-0.0538076,0.0905079,-0.913433,-0.361377,-0.163876,3.50955,1.14513,-3.64809,123
0,-0.942478,0.698132,-0.942478,0.733038,3.53808,1.15825,-3.64197,0.119027,-0.937566,-0.322408,-0.0534295,0.0947028,-0.913914,-0.365526,-0.148942,3.53518,1.15256,-3.64298,138
1,-0.698132,0.942478,-0.942478,0.733038,3.51105,1.15297,-3.64692,0.119027,-0.937566,-0.322408,-0.0534295,0.103229,-0.91759,-0.363295,-0.124054,3.51016,1.14735,-3.64777,150
0,-0.942478,0.698132,-0.942478,0.733038,3.5388,1.15992,-3.64155,0.116933,-0.938917,-0.319332,-0.052815,0.0921984,-0.915709,-0.361632,-0.148991,3.5359,1.15476,-3.64252,166
1,-0.698132,0.942478,-0.942478,0.733038,3.51174,1.15472,-3.64642,0.116933,-0.938917,-0.319332,-0.052815,0.100619,-0.919384,-0.35947,-0.124061,3.51084,1.14966,-3.64723,179
0,-0.942478,0.698132,-0.942478,0.733038,3.53961,1.16124,-3.64126,0.114916,-0.939887,-0.317127,-0.0532609,0.0973521,-0.918036,-0.362067,-0.128994,3.53664,1.15671,-3.64219,194
1,-0.698132,0.942478,-0.942478,0.733038,3.51253,1.15614,-3.6461,0.114916,-0.939887,-0.317127,-0.0532609,0.105532,-0.921238,-0.359757,-0.103718,3.51155,1.15171,-3.64684,207
0,-0.942478,0.698132,-0.942478,0.733038,3.54044,1.16205,-3.64107,0.111504,-0.941106,-0.31497,-0.0517715,0.0959104,-0.917113,-0.364997,-0.128379,3.53741,1.15844,-3.6419,222
1,-0.698132,0.942478,-0.942478,0.733038,3.5133,1.15709,-3.64576,0.111504,-0.941106,-0.31497,-0.0517715,0.103857,-0.920311,-0.362813,-0.102991,3.51229,1.15355,-3.64648,234
