ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazeQX,GazeQY,GazeQZ,GazeQW,GazePosX,GazePosY,GazePosZ,timestep
0,-0.942478,0.698132,-0.942478,0.733038,-3.69262,-0.323698,0.884478,0.0655424,0.887489,0.169328,0.423551,0.022357,0.840301,0.248404,0.481341,-3.69421,-0.321114,0.882901,0
1,-0.698132,0.942478,-0.942478,0.733038,-3.71035,-0.316419,0.864036,0.0655424,0.887489,0.169328,0.423551,0.0210023,0.85276,0.252359,0.456808,-3.70985,-0.314311,0.86327,9
0,-0.942478,0.698132,-0.942478,0.733038,-3.69219,-0.325011,0.885057,0.060166,0.891235,0.18138,0.411317,0.0209252,0.838396,0.257154,0.480131,-3.69372,-0.322362,0.883411,27
1,-0.698132,0.942478,-0.942478,0.733038,-3.71052,-0.317825,0.865126,0.060166,0.891235,0.18138,0.411317,0.0191555,0.850784,0.2611,0.455661,-3.70985,-0.315588,0.864175,37
0,-0.942478,0.698132,-0.942478,0.733038,-3.69175,-0.326511,0.885569,0.0542262,0.894443,0.193314,0.399575,0.0177109,0.841058,0.269616,0.468631,-3.69327,-0.323671,0.883994,55
1,-0.698132,0.942478,-0.942478,0.733038,-3.71066,-0.319465,0.866128,0.0542262,0.894443,0.193314,0.399575,0.0156268,0.853149,0.273395,0.444012,-3.70993,-0.316959,0.865194,64
0,-0.942478,0.698132,-0.942478,0.733038,-3.69124,-0.328223,0.885898,0.0464764,0.896441,0.207147,0.389003,0.0134822,0.843429,0.283279,0.456287,-3.69273,-0.325283,0.884535,83
1,-0.698132,0.942478,-0.942478,0.733038,-3.71066,-0.321372,0.866896,0.0464764,0.896441,0.207147,0.389003,0.0110517,0.855207,0.286861,0.431519,-3.70994,-0.318685,0.866199,92
0,-0.942478,0.698132,-0.942478,0.733038,-3.69096,-0.330008,0.886284,0.0390597,0.897896,0.220579,0.378949,0.00759874,0.848052,0.298498,0.437777,-3.69226,-0.326892,0.884971,110
1,-0.698132,0.942478,-0.942478,0.733038,-3.71085,-0.323359,0.867699,0.0390597,0.897896,0.220579,0.378949,0.00488622,0.8594,0.30174,0.412747,-3.70996,-0.320433,0.867053,120
0,-0.942478,0.698132,-0.942478,0.733038,-3.69058,-0.331704,0.88653,0.0293665,0.898051,0.233888,0.371402,-0.0272578,0.83343,0.369984,0.40959,-3.69185,-0.32849,0.885337,138
1,-0.698132,0.942478,-0.942478,0.733038,-3.71082,-0.325358,0.868224,0.0293665,0.898051,0.233888,0.371402,-0.0286063,0.844385,0.37353,0.382977,-3.70999,-0.322211,0.867796,147
0,-0.942478,0.698132,-0.942478,0.733038,-3.69043,-0.333426,0.886704,0.0215552,0.897366,0.248582,0.363973,-0.0475914,0.817805,0.412719,0.398237,-3.69149,-0.330295,0.885671,166
1,-0.698132,0.942478,-0.942478,0.733038,-3.711,-0.327272,0.868701,0.0215552,0.897366,0.248582,0.363973,-0.0484612,0.828733,0.416472,0.37068,-3.71003,-0.324247,0.868472,175
0,-0.942478,0.698132,-0.942478,0.733038,-3.69045,-0.335345,0.88696,0.0144298,0.896107,0.261822,0.358097,-0.0528323,0.812326,0.425244,0.395605,-3.69129,-0.332083,0.88594,194
1,-0.698132,0.942478,-0.942478,0.733038,-3.71127,-0.329366,0.869189,0.0144298,0.896107,0.261822,0.358097,-0.0541753,0.823175,0.428945,0.368041,-3.71015,-0.326227,0.869029,203
0,-0.942478,0.698132,-0.942478,0.733038,-3.69036,-0.337214,0.88696,0.00718395,0.893677,0.276901,0.353009,-0.0503451,0.808117,0.422861,0.406942,-3.69121,-0.333882,0.886184,222
1,-0.698132,0.942478,-0.942478,0.733038,-3.71139,-0.331376,0.869392,0.00718395,0.893677,0.276901,0.353009,-0.0527022,0.819005,0.426667,0.38001,-3.71034,-0.328198,0.869516,230
