ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazeQX,GazeQY,GazeQZ,GazeQW,GazePosX,GazePosY,GazePosZ,timestep
0,-0.942478,0.698132,-0.942478,0.733038,-3.64909,-0.112885,0.279346,-0.0256297,-0.643806,0.0455868,0.763399,-0.118143,-0.692279,-0.0389957,0.710825,-3.65155,-0.112067,0.281487,0
1,-0.698132,0.942478,-0.942478,0.733038,-3.64675,-0.111448,0.293084,-0.0256297,-0.643806,0.0455868,0.763399,-0.123073,-0.671943,-0.0372377,0.729355,-3.64916,-0.110571,0.294177,8
0,-0.942478,0.698132,-0.942478,0.733038,-3.64742,-0.113336,0.278151,-0.0250716,-0.647216,0.0394934,0.76087,-0.119481,-0.694316,-0.0434002,0.708354,-3.65059,-0.112346,0.280885,17
1,-0.698132,0.942478,-0.942478,0.733038,-3.64519,-0.112039,0.291922,-0.0250716,-0.647216,0.0394934,0.76087,-0.124305,-0.674032,-0.0416974,0.726974,-3.64828,-0.110912,0.293598,24
0,-0.942478,0.698132,-0.942478,0.733038,-3.64658,-0.113588,0.277459,-0.0205533,-0.647852,0.0380505,0.760538,-0.116076,-0.692758,-0.044966,0.710345,-3.64903,-0.112796,0.279832,42
1,-0.698132,0.942478,-0.942478,0.733038,-3.64437,-0.112404,0.291243,-0.0205533,-0.647852,0.0380505,0.760538,-0.120503,-0.672469,-0.0433283,0.728963,-3.64683,-0.111482,0.292577,49
0,-0.942478,0.698132,-0.942478,0.733038,-3.64492,-0.114164,0.276116,-0.0167615,-0.650015,0.0341602,0.758969,-0.115012,-0.694089,-0.0484681,0.708988,-3.64807,-0.11308,0.279136,58
1,-0.698132,0.942478,-0.942478,0.733038,-3.64278,-0.113132,0.289923,-0.0167615,-0.650015,0.0341602,0.758969,-0.119354,-0.67384,-0.0468115,0.727669,-3.64593,-0.111848,0.291899,65
0,-0.942478,0.698132,-0.942478,0.733038,-3.64421,-0.114565,0.275263,-0.0152546,-0.64984,0.0336616,0.759172,-0.111945,-0.6902,-0.0506979,0.713107,-3.64663,-0.11356,0.277876,84
1,-0.698132,0.942478,-0.942478,0.733038,-3.64206,-0.113571,0.289072,-0.0152546,-0.64984,0.0336616,0.759172,-0.116026,-0.669854,-0.048934,0.731737,-3.64455,-0.112451,0.290661,92
0,-0.942478,0.698132,-0.942478,0.733038,-3.64268,-0.11531,0.273707,-0.0135261,-0.651243,0.0293422,0.758181,-0.110928,-0.688508,-0.052954,0.714736,-3.6457,-0.113908,0.277059,100
1,-0.698132,0.942478,-0.942478,0.733038,-3.64058,-0.11444,0.287531,-0.0135261,-0.651243,0.0293422,0.758181,-0.114908,-0.668115,-0.0511119,0.733353,-3.64365,-0.11287,0.289856,107
0,-0.942478,0.698132,-0.942478,0.733038,-3.64194,-0.115594,0.272881,-0.0161636,-0.651708,0.025348,0.757874,-0.109428,-0.689404,-0.057319,0.713766,-3.64419,-0.114532,0.275703,125
1,-0.698132,0.942478,-0.942478,0.733038,-3.63984,-0.114761,0.286708,-0.0161636,-0.651708,0.025348,0.757874,-0.113297,-0.669045,-0.0554424,0.73244,-3.64219,-0.113603,0.288515,133
0,-0.942478,0.698132,-0.942478,0.733038,-3.64044,-0.116132,0.271158,-0.018908,-0.653688,0.018213,0.756309,-0.121379,-0.679048,-0.0688777,0.720706,-3.64334,-0.1149,0.274877,141
1,-0.698132,0.942478,-0.942478,0.733038,-3.63841,-0.1154,0.285001,-0.018908,-0.653688,0.018213,0.756309,-0.125318,-0.658277,-0.0665566,0.739281,-3.64136,-0.114029,0.287696,148
0,-0.942478,0.698132,-0.942478,0.733038,-3.63975,-0.116376,0.270198,-0.0235159,-0.654308,0.0144067,0.755725,-0.171584,-0.672665,-0.120405,0.709636,-3.64197,-0.115479,0.273372,167
