ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazeQX,GazeQY,GazeQZ,GazeQW,GazePosX,GazePosY,GazePosZ,timestep
0,-0.942478,0.698132,-0.942478,0.733038,1.56245,0.299556,0.477588,-0.0668797,-0.358521,0.0799576,-0.927684,-0.110591,-0.328616,0.0953438,-0.933108,1.56289,0.29952,0.47711,0
1,-0.698132,0.942478,-0.942478,0.733038,1.57269,0.298149,0.468114,-0.0668797,-0.358521,0.0799576,-0.927684,-0.112341,-0.354028,0.0946353,-0.923628,1.57254,0.298242,0.468493,7
0,-0.942478,0.698132,-0.942478,0.733038,1.56243,0.299545,0.477692,-0.064803,-0.364055,0.0804704,-0.925629,-0.109712,-0.331181,0.0961972,-0.932217,1.56286,0.299511,0.477174,27
1,-0.698132,0.942478,-0.942478,0.733038,1.57255,0.298118,0.468099,-0.064803,-0.364055,0.0804704,-0.925629,-0.111476,-0.356567,0.0955418,-0.922662,1.57243,0.29822,0.468474,36
0,-0.942478,0.698132,-0.942478,0.733038,1.56239,0.299502,0.477787,-0.0624264,-0.370174,0.0815697,-0.923266,-0.107743,-0.332447,0.097027,-0.93191,1.56282,0.299471,0.477213,55
1,-0.698132,0.942478,-0.942478,0.733038,1.57238,0.298039,0.468063,-0.0624264,-0.370174,0.0815697,-0.923266,-0.109544,-0.357814,0.0964301,-0.922318,1.57231,0.298163,0.468419,62
0,-0.942478,0.698132,-0.942478,0.733038,1.56234,0.299489,0.477955,-0.0606312,-0.377019,0.0824479,-0.920534,-0.105644,-0.338203,0.0980922,-0.929966,1.56278,0.299455,0.477326,83
1,-0.698132,0.942478,-0.942478,0.733038,1.57218,0.298003,0.468085,-0.0606312,-0.377019,0.0824479,-0.920534,-0.107459,-0.36351,0.0975472,-0.920216,1.57215,0.298122,0.468416,90
0,-0.942478,0.698132,-0.942478,0.733038,1.56231,0.299495,0.478132,-0.0593173,-0.383832,0.0834488,-0.917709,-0.10386,-0.343238,0.0991891,-0.928204,1.56274,0.299448,0.477472,111
1,-0.698132,0.942478,-0.942478,0.733038,1.572,0.297986,0.468119,-0.0593173,-0.383832,0.0834488,-0.917709,-0.105695,-0.36849,0.098697,-0.918315,1.57199,0.298094,0.468445,119
