ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazeQX,GazeQY,GazeQZ,GazeQW,GazePosX,GazePosY,GazePosZ,timestep
0,-0.942478,0.698132,-0.942478,0.733038,-0.635573,0.0402125,1.98994,0.0204599,-0.197257,-0.0374042,0.979424,-0.158864,-0.239162,-0.0838896,0.954215,-0.632682,0.0400449,1.99073,0
1,-0.698132,0.942478,-0.942478,0.733038,-0.571044,0.0345033,2.01695,0.0204599,-0.197257,-0.0374042,0.979424,-0.159767,-0.211589,-0.0783827,0.961021,-0.572942,0.0347227,2.01578,15
0,-0.942478,0.698132,-0.942478,0.733038,-0.637689,0.0399573,1.99078,0.0208937,-0.196284,-0.0364866,0.979645,-0.156971,-0.238118,-0.0826116,0.954901,-0.633974,0.039851,1.99127,42
1,-0.698132,0.942478,-0.942478,0.733038,-0.573097,0.034364,2.01766,0.0208937,-0.196284,-0.0364866,0.979645,-0.157855,-0.210564,-0.0771426,0.961662,-0.574191,0.0346045,2.01624,55
0,-0.942478,0.698132,-0.942478,0.733038,-0.63893,0.0398613,1.99118,0.0213917,-0.19593,-0.0358599,0.979728,-0.156749,-0.237806,-0.0821438,0.955055,-0.634926,0.0397387,1.99163,72
1,-0.698132,0.942478,-0.942478,0.733038,-0.574312,0.0343412,2.01802,0.0213917,-0.19593,-0.0358599,0.979728,-0.157644,-0.210251,-0.0766672,0.961803,-0.57512,0.0345402,2.01655,86
0,-0.942478,0.698132,-0.942478,0.733038,-0.639797,0.0396824,1.99141,0.0216096,-0.195805,-0.0355632,0.97976,-0.190795,-0.217914,-0.0860543,0.95326,-0.636035,0.0396595,1.992,111
1,-0.698132,0.942478,-0.942478,0.733038,-0.57517,0.0341973,2.01823,0.0216096,-0.195805,-0.0355632,0.97976,-0.191595,-0.189582,-0.07925,0.959724,-0.576207,0.0345159,2.01688,124
0,-0.942478,0.698132,-0.942478,0.733038,-0.641382,0.039476,1.99192,0.0216454,-0.195677,-0.0349483,0.979806,-0.190613,-0.217822,-0.0856489,0.953354,-0.637167,0.0395337,1.99244,141
1,-0.698132,0.942478,-0.942478,0.733038,-0.576741,0.0340747,2.01873,0.0216454,-0.195677,-0.0349483,0.979806,-0.191422,-0.18949,-0.0788386,0.95981,-0.577326,0.0344344,2.0173,154
0,-0.942478,0.698132,-0.942478,0.733038,-0.642327,0.0393212,1.99213,0.0215848,-0.195699,-0.034427,0.979822,-0.196412,-0.214788,-0.085754,0.952856,-0.638467,0.0393553,1.9928,181
1,-0.698132,0.942478,-0.942478,0.733038,-0.577682,0.033993,2.01894,0.0215848,-0.195699,-0.034427,0.979822,-0.197216,-0.186315,-0.0787025,0.95927,-0.578611,0.0343301,2.01764,196
0,-0.942478,0.698132,-0.942478,0.733038,-0.643661,0.0390608,1.99237,0.0213734,-0.195571,-0.03396,0.979868,-0.195821,-0.213648,-0.0846495,0.953333,-0.639767,0.0391066,1.99309,222
1,-0.698132,0.942478,-0.942478,0.733038,-0.579005,0.033803,2.01917,0.0213734,-0.195571,-0.03396,0.979868,-0.196601,-0.18518,-0.0776159,0.959704,-0.579899,0.034164,2.01792,237
