ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazeQX,GazeQY,GazeQZ,GazeQW,GazePosX,GazePosY,GazePosZ,timestep
0,-0.942478,0.698132,-0.942478,0.733038,-1.24763,-0.401272,1.16352,-0.00264887,-0.98751,-0.0513639,0.148927,0.0080674,-0.991721,-0.0106543,0.127711,-1.27097,-0.402947,1.16688,0
1,-0.698132,0.942478,-0.942478,0.733038,-1.31457,-0.401977,1.18414,-0.00264887,-0.98751,-0.0513639,0.148927,0.0111914,-0.987873,-0.0108088,0.154482,-1.33344,-0.404351,1.18478,7
0,-0.942478,0.698132,-0.942478,0.733038,-1.24275,-0.400932,1.16276,-0.00392371,-0.987243,-0.0493646,0.151324,0.00619182,-0.991245,-0.00559359,0.13177,-1.26148,-0.402191,1.16575,25
1,-0.698132,0.942478,-0.942478,0.733038,-1.30958,-0.401436,1.18371,-0.00392371,-0.987243,-0.0493646,0.151324,0.00917827,-0.987293,-0.0058108,0.158541,-1.3238,-0.403262,1.18421,32
0,-0.942478,0.698132,-0.942478,0.733038,-1.23328,-0.400409,1.16154,-0.00716498,-0.986706,-0.0455286,0.155843,0.00387729,-0.990592,-0.000312552,0.13679,-1.25083,-0.401393,1.16433,53
1,-0.698132,0.942478,-0.942478,0.733038,-1.29992,-0.400412,1.18313,-0.00716498,-0.986706,-0.0455286,0.155843,0.0067197,-0.986511,-0.000608757,0.163557,-1.31296,-0.40206,1.18343,60
0,-0.942478,0.698132,-0.942478,0.733038,-1.22434,-0.399778,1.16028,-0.0107997,-0.986097,-0.0416124,0.160516,0.00106188,-0.99122,-0.00136907,0.13221,-1.245,-0.401016,1.16355,69
1,-0.698132,0.942478,-0.942478,0.733038,-1.29076,-0.399222,1.18252,-0.0107997,-0.986097,-0.0416124,0.160516,0.00372699,-0.987272,-0.00165935,0.158991,-1.30702,-0.401428,1.183,77
0,-0.942478,0.698132,-0.942478,0.733038,-1.22015,-0.399858,1.15989,-0.012457,-0.985825,-0.0401015,0.162437,-0.00213256,-0.991402,0.00264263,0.130807,-1.23631,-0.400542,1.1624,94
1,-0.698132,0.942478,-0.942478,0.733038,-1.28647,-0.39905,1.18239,-0.012457,-0.985825,-0.0401015,0.162437,0.000428516,-0.9875,0.00229862,0.157599,-1.29815,-0.400526,1.18239,102
0,-0.942478,0.698132,-0.942478,0.733038,-1.212,-0.399597,1.15906,-0.01608,-0.985073,-0.0373622,0.167261,-0.00385438,-0.991025,0.00479953,0.133534,-1.23094,-0.400329,1.16174,110
1,-0.698132,0.942478,-0.942478,0.733038,-1.27809,-0.398253,1.18223,-0.01608,-0.985073,-0.0373622,0.167261,-0.00135188,-0.987054,0.00440088,0.16032,-1.29268,-0.400041,1.18207,118
0,-0.942478,0.698132,-0.942478,0.733038,-1.20846,-0.39967,1.1588,-0.0185794,-0.984471,-0.0378939,0.170396,-0.00738077,-0.991161,0.00755653,0.132241,-1.22308,-0.400002,1.16084,136
1,-0.698132,0.942478,-0.942478,0.733038,-1.27439,-0.398012,1.1824,-0.0185794,-0.984471,-0.0378939,0.170396,-0.00494894,-0.987236,0.00709576,0.15903,-1.28463,-0.399263,1.18172,144
0,-0.942478,0.698132,-0.942478,0.733038,-1.2015,-0.399871,1.15842,-0.0221462,-0.983336,-0.0384939,0.176289,-0.0116885,-0.990427,0.00359419,0.137493,-1.21523,-0.399758,1.16008,163
1,-0.698132,0.942478,-0.942478,0.733038,-1.26712,-0.397771,1.18283,-0.0221462,-0.983336,-0.0384939,0.176289,-0.00945969,-0.986369,0.00303655,0.16425,-1.27655,-0.398522,1.18162,171
0,-0.942478,0.698132,-0.942478,0.733038,-1.19499,-0.400144,1.15855,-0.0243777,-0.982076,-0.0397948,0.182615,-0.0137248,-0.989899,0.00387975,0.141055,-1.21054,-0.399707,1.1598,180
1,-0.698132,0.942478,-0.942478,0.733038,-1.26028,-0.397808,1.18381,-0.0243777,-0.982076,-0.0397948,0.182615,-0.0115039,-0.985749,0.00325855,0.167797,-1.27169,-0.398204,1.18178,187
0,-0.942478,0.698132,-0.942478,0.733038,-1.19224,-0.400661,1.15861,-0.023378,-0.981233,-0.0428107,0.186556,-0.0143762,-0.981994,-0.00828878,0.188183,-1.20419,-0.399786,1.15956,205
1,-0.698132,0.942478,-0.942478,0.733038,-1.25733,-0.398566,1.1844,-0.023378,-0.981233,-0.0428107,0.186556,-0.0124406,-0.976569,-0.00909002,0.214651,-1.26508,-0.398028,1.18223,213
0,-0.942478,0.698132,-0.942478,0.733038,-1.18714,-0.401908,1.15873,-0.0229561,-0.979522,-0.0473016,0.194349,-0.0159108,-0.98064,-0.0133456,0.194716,-1.19796,-0.400224,1.15947,233
1,-0.698132,0.942478,-0.942478,0.733038,-1.25182,-0.400046,1.18555,-0.0229561,-0.979522,-0.0473016,0.194349,-0.0139865,-0.975039,-0.0141613,0.221139,-1.25854,-0.398399,1.18296,240
0,-0.942478,0.698132,-0.942478,0.733038,-1.18243,-0.402977,1.15923,-0.0232567,-0.977802,-0.0507349,0.20196,-0.016091,-0.979773,-0.0152759,0.198878,-1.1945,-0.400671,1.15951,249
1,-0.698132,0.942478,-0.942478,0.733038,-1.24669,-0.401227,1.18706,-0.0232567,-0.977802,-0.0507349,0.20196,-0.0141161,-0.974061,-0.0161024,0.225272,-1.25488,-0.398877,1.18352,256
0,-0.942478,0.698132,-0.942478,0.733038,-1.18078,-0.403315,1.15979,-0.0240213,-0.976851,-0.0503366,0.206523,-0.0163953,-0.97847,-0.0180424,0.204942,-1.18976,-0.401567,1.15976,275
1,-0.698132,0.942478,-0.942478,0.733038,-1.24476,-0.401484,1.18822,-0.0240213,-0.976851,-0.0503366,0.206523,-0.0143475,-0.972594,-0.0188832,0.231297,-1.24979,-0.399825,1.18463,282
0,-0.942478,0.698132,-0.942478,0.733038,-1.17757,-0.404367,1.16091,-0.0247426,-0.974986,-0.0510086,0.214914,-0.0170856,-0.979211,-0.0180486,0.201316,-1.18713,-0.402178,1.16009,290
1,-0.698132,0.942478,-0.942478,0.733038,-1.24106,-0.402523,1.19044,-0.0247426,-0.974986,-0.0510086,0.214914,-0.0149734,-0.973431,-0.0188894,0.227709,-1.24692,-0.400449,1.18553,298
0,-0.942478,0.698132,-0.942478,0.733038,-1.17674,-0.404807,1.16192,-0.0251455,-0.974162,-0.0496722,0.218882,-0.0174774,-0.97758,-0.0191789,0.208959,-1.18349,-0.403139,1.16103,316
1,-0.698132,0.942478,-0.942478,0.733038,-1.23998,-0.402899,1.19196,-0.0251455,-0.974162,-0.0496722,0.218882,-0.0153376,-0.971594,-0.0200425,0.235304,-1.24288,-0.401412,1.18739,324
0,-0.942478,0.698132,-0.942478,0.733038,-1.17492,-0.40583,1.16361,-0.0261161,-0.972307,-0.0490678,0.227003,-0.018765,-0.979472,-0.0183535,0.199865,-1.18162,-0.40375,1.16171,332
1,-0.698132,0.942478,-0.942478,0.733038,-1.23765,-0.403834,1.19471,-0.0261161,-0.972307,-0.0490678,0.227003,-0.0165993,-0.973732,-0.0191986,0.226278,-1.24075,-0.402006,1.18865,339
0,-0.942478,0.698132,-0.942478,0.733038,-1.17475,-0.406377,1.16477,-0.0260374,-0.971386,-0.0483381,0.231075,-0.0193729,-0.978263,-0.0181465,0.205663,-1.17932,-0.404703,1.16302,358
1,-0.698132,0.942478,-0.942478,0.733038,-1.23722,-0.404399,1.19639,-0.0260374,-0.971386,-0.0483381,0.231075,-0.0172138,-0.972368,-0.0190124,0.232041,-1.23803,-0.402916,1.19085,366
0,-0.942478,0.698132,-0.942478,0.733038,-1.17417,-0.407305,1.16707,-0.025745,-0.969425,-0.0477823,0.239312,-0.0195175,-0.97725,-0.0178914,0.210431,-1.17818,-0.405278,1.16404,374
1,-0.698132,0.942478,-0.942478,0.733038,-1.2361,-0.40541,1.19974,-0.025745,-0.969425,-0.0477823,0.239312,-0.017367,-0.971227,-0.0187693,0.23678,-1.23662,-0.403479,1.19245,381
0,-0.942478,0.698132,-0.942478,0.733038,-1.17457,-0.407656,1.16851,-0.0245936,-0.968232,-0.0472949,0.244306,-0.0208361,-0.977032,-0.0218618,0.210943,-1.17708,-0.406153,1.1659,400
1,-0.698132,0.942478,-0.942478,0.733038,-1.23617,-0.405939,1.20181,-0.0245936,-0.968232,-0.0472949,0.244306,-0.0188284,-0.970993,-0.0226998,0.237283,-1.23507,-0.404393,1.19522,407
0,-0.942478,0.698132,-0.942478,0.733038,-1.17548,-0.408564,1.1714,-0.0234868,-0.965734,-0.046578,0.254238,-0.0203615,-0.975851,-0.0214854,0.216424,-1.17679,-0.406735,1.16734,415
1,-0.698132,0.942478,-0.942478,0.733038,-1.2364,-0.407045,1.20594,-0.0234868,-0.965734,-0.046578,0.254238,-0.0183657,-0.969663,-0.0223186,0.24273,-1.23445,-0.405042,1.1973,423
0,-0.942478,0.698132,-0.942478,0.733038,-1.17659,-0.409226,1.17308,-0.0214982,-0.964163,-0.046181,0.260375,-0.0194723,-0.975053,-0.0207916,0.220139,-1.17695,-0.407639,1.16975,441
1,-0.698132,0.942478,-0.942478,0.733038,-1.23707,-0.408007,1.20839,-0.0214982,-0.964163,-0.046181,0.260375,-0.0174942,-0.968765,-0.0215918,0.246418,-1.23408,-0.406115,1.20072,449
0,-0.942478,0.698132,-0.942478,0.733038,-1.17887,-0.410518,1.17646,-0.018611,-0.961134,-0.0459269,0.271599,-0.0182486,-0.973725,-0.020469,0.226069,-1.17745,-0.408233,1.17144,457
1,-0.698132,0.942478,-0.942478,0.733038,-1.23853,-0.409759,1.21315,-0.018611,-0.961134,-0.0459269,0.271599,-0.0162799,-0.967276,-0.021245,0.252311,-1.2342,-0.406871,1.20311,465
0,-0.942478,0.698132,-0.942478,0.733038,-1.1808,-0.411282,1.17831,-0.0163978,-0.959314,-0.0465759,0.277991,-0.0158025,-0.971424,-0.0202429,0.235958,-1.1789,-0.409226,1.17429,483
1,-0.698132,0.942478,-0.942478,0.733038,-1.23998,-0.410892,1.21577,-0.0163978,-0.959314,-0.0465759,0.277991,-0.0138437,-0.964704,-0.0209672,0.262134,-1.23501,-0.408192,1.2071,491
0,-0.942478,0.698132,-0.942478,0.733038,-1.18472,-0.412907,1.18217,-0.0122649,-0.955854,-0.0474531,0.289725,-0.0174967,-0.952006,-0.0478306,0.301814,-1.18037,-0.410018,1.17635,499
1,-0.698132,0.942478,-0.942478,0.733038,-1.24299,-0.413191,1.22104,-0.0122649,-0.955854,-0.0474531,0.289725,-0.016232,-0.943528,-0.0482716,0.327356,-1.236,-0.409267,1.20996,507
0,-0.942478,0.698132,-0.942478,0.733038,-1.18755,-0.414113,1.18419,-0.00962773,-0.953942,-0.0486256,0.295868,-0.018586,-0.942761,-0.0625754,0.327018,-1.18298,-0.411245,1.17935,524
1,-0.698132,0.942478,-0.942478,0.733038,-1.24532,-0.414842,1.22379,-0.00962773,-0.953942,-0.0486256,0.295868,-0.0176514,-0.933635,-0.0626744,0.352258,-1.23794,-0.410953,1.21406,532
0,-0.942478,0.698132,-0.942478,0.733038,-1.19334,-0.416376,1.18847,-0.00526869,-0.950127,-0.0504054,0.307717,-0.0163363,-0.940395,-0.0630385,0.333791,-1.18524,-0.412222,1.1816,540
1,-0.698132,0.942478,-0.942478,0.733038,-1.25012,-0.417848,1.22947,-0.00526869,-0.950127,-0.0504054,0.307717,-0.0153873,-0.93109,-0.0630715,0.358965,-1.2397,-0.412288,1.21707,549
0,-0.942478,0.698132,-0.942478,0.733038,-1.19747,-0.417628,1.19084,-0.0041794,-0.947989,-0.0528412,0.31386,-0.013545,-0.936368,-0.0662633,0.344441,-1.18959,-0.414013,1.18533,566
