ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazeQX,GazeQY,GazeQZ,GazeQW,GazePosX,GazePosY,GazePosZ,timestep
0,-0.942478,0.698132,-0.942478,0.733038,-0.754734,0.0405015,0.366133,-0.543577,-0.328222,0.282467,-0.719032,-0.433779,-0.295679,0.295275,-0.798262,-0.751742,0.0403626,0.363066,0
1,-0.698132,0.942478,-0.942478,0.733038,-0.710902,0.0370384,0.311491,-0.543577,-0.328222,0.282467,-0.719032,-0.442504,-0.31452,0.278398,-0.792314,-0.71085,0.0385484,0.312573,10
0,-0.942478,0.698132,-0.942478,0.733038,-0.755325,0.0408107,0.366394,-0.539322,-0.325629,0.287895,-0.721258,-0.420426,-0.2897,0.302535,-0.804853,-0.752344,0.0403837,0.363565,28
1,-0.698132,0.942478,-0.942478,0.733038,-0.711689,0.0363182,0.31167,-0.539322,-0.325629,0.287895,-0.721258,-0.429241,-0.308607,0.285609,-0.799339,-0.711568,0.0379487,0.313005,37
0,-0.942478,0.698132,-0.942478,0.733038,-0.755875,0.0411533,0.366434,-0.533848,-0.322215,0.295067,-0.723961,-0.345735,-0.26241,0.330385,-0.838125,-0.753018,0.04048,0.364006,55
1,-0.698132,0.942478,-0.942478,0.733038,-0.712515,0.0353176,0.311617,-0.533848,-0.322215,0.295067,-0.723961,-0.35416,-0.281546,0.312597,-0.835216,-0.712394,0.0372431,0.313367,64
0,-0.942478,0.698132,-0.942478,0.733038,-0.756037,0.0413475,0.36609,-0.527976,-0.317816,0.302029,-0.727333,-0.34045,-0.260299,0.335443,-0.838937,-0.753528,0.0406798,0.364228,83
1,-0.698132,0.942478,-0.942478,0.733038,-0.712865,0.0340707,0.311297,-0.527976,-0.317816,0.302029,-0.727333,-0.348985,-0.279522,0.317787,-0.836115,-0.713083,0.0364916,0.313516,93
0,-0.942478,0.698132,-0.942478,0.733038,-0.756233,0.0419032,0.365939,-0.522005,-0.312469,0.309731,-0.730713,-0.301656,-0.244817,0.354029,-0.850724,-0.753923,0.0409065,0.364229,111
1,-0.698132,0.942478,-0.942478,0.733038,-0.71325,0.0330361,0.311232,-0.522005,-0.312469,0.309731,-0.730713,-0.309741,-0.264281,0.336213,-0.849222,-0.713644,0.035623,0.313487,120
0,-0.942478,0.698132,-0.942478,0.733038,-0.755997,0.0425276,0.365389,-0.51494,-0.306955,0.319907,-0.733673,-0.294521,-0.241326,0.360824,-0.851367,-0.754035,0.041236,0.364005,138
1,-0.698132,0.942478,-0.942478,0.733038,-0.713433,0.0317765,0.310692,-0.51494,-0.306955,0.319907,-0.733673,-0.302739,-0.26091,0.343192,-0.849997,-0.713961,0.0346319,0.313256,147
0,-0.942478,0.698132,-0.942478,0.733038,-0.75582,0.043005,0.364135,-0.507833,-0.300489,0.329092,-0.737232,-0.290627,-0.243026,0.363699,-0.850998,-0.754155,0.0416428,0.363648,166
1,-0.698132,0.942478,-0.942478,0.733038,-0.713541,0.0303779,0.309618,-0.507833,-0.300489,0.329092,-0.737232,-0.299163,-0.26272,0.346123,-0.849517,-0.714347,0.0335361,0.312907,176
0,-0.942478,0.698132,-0.942478,0.733038,-0.755639,0.0435273,0.363109,-0.50112,-0.293003,0.337269,-0.741132,-0.294898,-0.242696,0.367128,-0.848146,-0.75423,0.0420241,0.363112,194
1,-0.698132,0.942478,-0.942478,0.733038,-0.713501,0.0290609,0.308941,-0.50112,-0.293003,0.337269,-0.741132,-0.303796,-0.262451,0.34988,-0.846411,-0.714645,0.032442,0.312455,203
0,-0.942478,0.698132,-0.942478,0.733038,-0.755764,0.0440985,0.361799,-0.493666,-0.285499,0.347205,-0.744468,-0.295747,-0.243969,0.369412,-0.846491,-0.754281,0.04244,0.362279,221
1,-0.698132,0.942478,-0.942478,0.733038,-0.713972,0.0276107,0.307941,-0.493666,-0.285499,0.347205,-0.744468,-0.305009,-0.263802,0.352327,-0.844538,-0.714907,0.0312504,0.311786,231
0,-0.942478,0.698132,-0.942478,0.733038,-0.755916,0.0444506,0.360218,-0.484631,-0.278545,0.357707,-0.748058,-0.286413,-0.238108,0.3789,-0.847176,-0.754371,0.0429008,0.361095,249
