ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazeQX,GazeQY,GazeQZ,GazeQW,GazePosX,GazePosY,GazePosZ,timestep
0,-0.942478,0.698132,-0.942478,0.733038,-2.28363,-0.348276,3.82335,-0.246603,0.268612,0.651675,-0.665097,-0.100119,0.286397,0.708862,-0.636763,-2.28364,-0.35001,3.82379,0
1,-0.698132,0.942478,-0.942478,0.733038,-2.28319,-0.418291,3.82586,-0.246603,0.268612,0.651675,-0.665097,-0.116434,0.269196,0.703115,-0.64777,-2.28263,-0.414983,3.82536,14
0,-0.942478,0.698132,-0.942478,0.733038,-2.28325,-0.348918,3.82275,-0.241227,0.27377,0.654753,-0.661935,-0.0992782,0.286491,0.709026,-0.63667,-2.28359,-0.350435,3.82355,28
1,-0.698132,0.942478,-0.942478,0.733038,-2.28376,-0.418902,3.82601,-0.241227,0.27377,0.654753,-0.661935,-0.115633,0.269282,0.70326,-0.64772,-2.28292,-0.415401,3.82555,45
0,-0.942478,0.698132,-0.942478,0.733038,-2.28414,-0.349154,3.82207,-0.238653,0.271728,0.651745,-0.666662,-0.100623,0.284152,0.708438,-0.63816,-2.28358,-0.350778,3.82322,59
1,-0.698132,0.942478,-0.942478,0.733038,-2.28395,-0.419123,3.82566,-0.238653,0.271728,0.651745,-0.666662,-0.117062,0.266906,0.702572,-0.649193,-2.28323,-0.415734,3.8256,75
0,-0.942478,0.698132,-0.942478,0.733038,-2.28432,-0.34869,3.82175,-0.238382,0.270239,0.655615,-0.663561,-0.09983,0.277248,0.70833,-0.641433,-2.28411,-0.351258,3.82249,110
1,-0.698132,0.942478,-0.942478,0.733038,-2.28472,-0.418676,3.82498,-0.238382,0.270239,0.655615,-0.663561,-0.11636,0.259905,0.702294,-0.652452,-2.28412,-0.416196,3.82533,124
0,-0.942478,0.698132,-0.942478,0.733038,-2.28471,-0.348556,3.82089,-0.235221,0.269608,0.656257,-0.664311,-0.0984152,0.277375,0.708852,-0.64102,-2.28427,-0.351237,3.82211,140
1,-0.698132,0.942478,-0.942478,0.733038,-2.28518,-0.418531,3.82436,-0.235221,0.269608,0.656257,-0.664311,-0.114969,0.260035,0.702867,-0.652029,-2.28443,-0.41617,3.82505,154
0,-0.942478,0.698132,-0.942478,0.733038,-2.2846,-0.348029,3.82056,-0.23565,0.268492,0.6574,-0.663481,-0.0970067,0.277028,0.709454,-0.640719,-2.28435,-0.351144,3.82168,168
1,-0.698132,0.942478,-0.942478,0.733038,-2.2852,-0.418013,3.82381,-0.23565,0.268492,0.6574,-0.663481,-0.113579,0.259688,0.703507,-0.65172,-2.28463,-0.416073,3.82469,184
0,-0.942478,0.698132,-0.942478,0.733038,-2.28469,-0.347545,3.82006,-0.235027,0.267564,0.657839,-0.663641,-0.101322,0.277557,0.708038,-0.641387,-2.28439,-0.350942,3.82118,198
1,-0.698132,0.942478,-0.942478,0.733038,-2.2853,-0.41753,3.82327,-0.235027,0.267564,0.657839,-0.663641,-0.118009,0.260236,0.702113,-0.652219,-2.28478,-0.415871,3.82419,214
0,-0.942478,0.698132,-0.942478,0.733038,-2.28476,-0.346956,3.81984,-0.233849,0.266417,0.657903,-0.664455,-0.101303,0.278044,0.70794,-0.641288,-2.28459,-0.350248,3.82053,250
1,-0.698132,0.942478,-0.942478,0.733038,-2.28529,-0.416941,3.82309,-0.233849,0.266417,0.657903,-0.664455,-0.118043,0.26073,0.702102,-0.652027,-2.28505,-0.415177,3.82354,263
0,-0.942478,0.698132,-0.942478,0.733038,-2.28548,-0.34619,3.81944,-0.231861,0.264719,0.659081,-0.664664,-0.10048,0.277405,0.708248,-0.641353,-2.2848,-0.34982,3.82032,279
1,-0.698132,0.942478,-0.942478,0.733038,-2.28611,-0.416174,3.82268,-0.231861,0.264719,0.659081,-0.664664,-0.117241,0.260086,0.702445,-0.652059,-2.28531,-0.414749,3.82332,294
0,-0.942478,0.698132,-0.942478,0.733038,-2.28559,-0.345787,3.81911,-0.230273,0.265566,0.65831,-0.66564,-0.102247,0.273374,0.707417,-0.643718,-2.28506,-0.349401,3.82007,308
1,-0.698132,0.942478,-0.942478,0.733038,-2.28614,-0.415758,3.82264,-0.230273,0.265566,0.65831,-0.66564,-0.119062,0.256004,0.701514,-0.654342,-2.28557,-0.414328,3.82311,324
0,-0.942478,0.698132,-0.942478,0.733038,-2.28504,-0.345291,3.81887,-0.23052,0.267551,0.66223,-0.660854,-0.112652,0.239362,0.703462,-0.659664,-2.28525,-0.348979,3.81972,338
1,-0.698132,0.942478,-0.942478,0.733038,-2.28646,-0.415257,3.82225,-0.23052,0.267551,0.66223,-0.660854,-0.129641,0.221719,0.696414,-0.670105,-2.28578,-0.413901,3.82286,353
0,-0.942478,0.698132,-0.942478,0.733038,-2.28343,-0.344077,3.8191,-0.233369,0.271183,0.664044,-0.656539,-0.115006,0.237805,0.706004,-0.657101,-2.28442,-0.347927,3.81939,389
1,-0.698132,0.942478,-0.942478,0.733038,-2.28546,-0.414035,3.82233,-0.233369,0.271183,0.664044,-0.656539,-0.132108,0.220262,0.698864,-0.667548,-2.28564,-0.412843,3.82246,402
