ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazeQX,GazeQY,GazeQZ,GazeQW,GazePosX,GazePosY,GazePosZ,timestep
0,-0.942478,0.698132,-0.942478,0.733038,-0.331103,-1.43257,3.0655,-0.0555278,-0.0425164,-0.0510706,-0.996243,0,0,0,1,-0.486875,-1.89898,2.60015,0
1,-0.698132,0.942478,-0.942478,0.733038,-0.303327,-1.42958,3.06329,-0.0555278,-0.0425164,-0.0510706,-0.996243,0,0,0,1,-0.486875,-1.89898,2.60015,9
0,-0.942478,0.698132,-0.942478,0.733038,-0.331304,-1.43276,3.06609,-0.0594812,-0.0453238,-0.0575709,-0.995537,0,0,0,1,-0.486875,-1.89898,2.60015,27
1,-0.698132,0.942478,-0.942478,0.733038,-0.303582,-1.42939,3.06375,-0.0594812,-0.0453238,-0.0575709,-0.995537,0,0,0,1,-0.486875,-1.89898,2.60015,35
0,-0.942478,0.698132,-0.942478,0.733038,-0.332257,-1.43253,3.0666,-0.0636774,-0.0467397,-0.057773,-0.9952,0,0,0,1,-0.486875,-1.89898,2.60015,55
1,-0.698132,0.942478,-0.942478,0.733038,-0.304543,-1.42915,3.0642,-0.0636774,-0.0467397,-0.057773,-0.9952,0,0,0,1,-0.486875,-1.89898,2.60015,64
0,-0.942478,0.698132,-0.942478,0.733038,-0.332861,-1.43261,3.06712,-0.0685718,-0.0506831,-0.0612071,-0.994476,0,0,0,1,-0.486875,-1.89898,2.60015,83
1,-0.698132,0.942478,-0.942478,0.733038,-0.305192,-1.429,3.06453,-0.0685718,-0.0506831,-0.0612071,-0.994476,0,0,0,1,-0.486875,-1.89898,2.60015,92
0,-0.942478,0.698132,-0.942478,0.733038,-0.333789,-1.43265,3.06751,-0.0693675,-0.0551563,-0.0654174,-0.993915,0,0,0,1,-0.486875,-1.89898,2.60015,111
1,-0.698132,0.942478,-0.942478,0.733038,-0.306176,-1.42879,3.06469,-0.0693675,-0.0551563,-0.0654174,-0.993915,0,0,0,1,-0.486875,-1.89898,2.60015,119
0,-0.942478,0.698132,-0.942478,0.733038,-0.334897,-1.43254,3.06777,-0.0679517,-0.061607,-0.0670937,-0.993522,0,0,0,1,-0.486875,-1.89898,2.60015,138
1,-0.698132,0.942478,-0.942478,0.733038,-0.307338,-1.42857,3.06459,-0.0679517,-0.061607,-0.0670937,-0.993522,0,0,0,1,-0.486875,-1.89898,2.60015,147
0,-0.942478,0.698132,-0.942478,0.733038,-0.335868,-1.43278,3.06776,-0.0652012,-0.0705085,-0.0712996,-0.992821,0,0,0,1,-0.486875,-1.89898,2.60015,166
1,-0.698132,0.942478,-0.942478,0.733038,-0.308408,-1.42856,3.0641,-0.0652012,-0.0705085,-0.0712996,-0.992821,0,0,0,1,-0.486875,-1.89898,2.60015,175
0,-0.942478,0.698132,-0.942478,0.733038,-0.337258,-1.43307,3.06729,-0.0595285,-0.0798319,-0.0745502,-0.992233,0,0,0,1,-0.486875,-1.89898,2.60015,194
1,-0.698132,0.942478,-0.942478,0.733038,-0.309903,-1.42865,3.0631,-0.0595285,-0.0798319,-0.0745502,-0.992233,0,0,0,1,-0.486875,-1.89898,2.60015,202
0,-0.942478,0.698132,-0.942478,0.733038,-0.338705,-1.43408,3.06669,-0.0495765,-0.0917084,-0.0788873,-0.991417,0,0,0,1,-0.486875,-1.89898,2.60015,222
1,-0.698132,0.942478,-0.942478,0.733038,-0.311501,-1.42944,3.06181,-0.0495765,-0.0917084,-0.0788873,-0.991417,0,0,0,1,-0.486875,-1.89898,2.60015,231
