ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazeQX,GazeQY,GazeQZ,GazeQW,GazePosX,GazePosY,GazePosZ,timestep
0,-0.942478,0.698132,-0.942478,0.733038,2.16272,-0.834153,1.97681,-0.00522846,-0.622027,-0.215588,0.752713,0.153584,-0.623365,-0.063516,0.764064,2.15361,-0.830213,1.9683,0
1,-0.698132,0.942478,-0.942478,0.733038,2.16645,-0.843066,2.00311,-0.00522846,-0.622027,-0.215588,0.752713,0.163093,-0.600899,-0.0671818,0.77962,2.16256,-0.83844,1.99128,10
0,-0.942478,0.698132,-0.942478,0.733038,2.1652,-0.83624,1.97986,-0.00901318,-0.647643,-0.223588,0.728345,0.166224,-0.616216,-0.0705596,0.766596,2.15741,-0.832047,1.97205,29
1,-0.698132,0.942478,-0.942478,0.733038,2.16692,-0.84504,2.00641,-0.00901318,-0.647643,-0.223588,0.728345,0.175467,-0.593204,-0.0751844,0.782092,2.16419,-0.840373,1.99573,38
0,-0.942478,0.698132,-0.942478,0.733038,2.16736,-0.837949,1.98257,-0.0127807,-0.669612,-0.231579,0.705569,0.152816,-0.628943,-0.0862087,0.757395,2.16053,-0.833918,1.97543,57
1,-0.698132,0.942478,-0.942478,0.733038,2.16725,-0.846627,2.00922,-0.0127807,-0.669612,-0.231579,0.705569,0.161799,-0.606439,-0.0907733,0.773184,2.1653,-0.842238,1.99959,67
0,-0.942478,0.698132,-0.942478,0.733038,2.1693,-0.839621,1.98538,-0.0152324,-0.688377,-0.24233,0.683507,0.136853,-0.655076,-0.0967697,0.736738,2.16327,-0.835611,1.97863,85
1,-0.698132,0.942478,-0.942478,0.733038,2.16748,-0.848316,2.01196,-0.0152324,-0.688377,-0.24233,0.683507,0.146083,-0.633376,-0.101121,0.753173,2.16619,-0.843899,2.0031,94
0,-0.942478,0.698132,-0.942478,0.733038,2.17106,-0.840751,1.9881,-0.016564,-0.706144,-0.250569,0.662043,0.128363,-0.680447,-0.102471,0.714153,2.16576,-0.837306,1.98177,114
1,-0.698132,0.942478,-0.942478,0.733038,2.16761,-0.849393,2.01453,-0.016564,-0.706144,-0.250569,0.662043,0.138028,-0.659436,-0.106819,0.73122,2.16686,-0.845563,2.0064,123
0,-0.942478,0.698132,-0.942478,0.733038,2.17169,-0.841393,1.99033,-0.0187742,-0.719454,-0.2543,0.646038,0.115572,-0.707153,-0.110173,0.688796,2.16798,-0.838885,1.98484,142
1,-0.698132,0.942478,-0.942478,0.733038,2.16708,-0.849844,2.01665,-0.0187742,-0.719454,-0.2543,0.646038,0.125625,-0.68699,-0.114323,0.706536,2.16734,-0.847079,2.00951,151
0,-0.942478,0.698132,-0.942478,0.733038,2.17234,-0.841225,1.99226,-0.0179718,-0.730093,-0.255631,0.633477,0.0954983,-0.749455,-0.108483,0.646087,2.16962,-0.840019,1.98748,170
1,-0.698132,0.942478,-0.942478,0.733038,2.16682,-0.849566,2.01844,-0.0179718,-0.730093,-0.255631,0.633477,0.106419,-0.730728,-0.112201,0.664923,2.1676,-0.848096,2.01211,178
0,-0.942478,0.698132,-0.942478,0.733038,2.17275,-0.841141,1.9941,-0.0104024,-0.743527,-0.26121,0.615491,0.0861679,-0.778839,-0.104554,0.612416,2.17081,-0.840811,1.99001,198
1,-0.698132,0.942478,-0.942478,0.733038,2.16597,-0.849718,2.0199,-0.0104024,-0.743527,-0.26121,0.615491,0.0977427,-0.76117,-0.10801,0.631981,2.16747,-0.848806,2.01452,206
0,-0.942478,0.698132,-0.942478,0.733038,2.17296,-0.840936,1.9961,-0.00478587,-0.757675,-0.264605,0.596565,0.0752929,-0.805477,-0.104798,0.578407,2.1716,-0.841182,1.99215,226
1,-0.698132,0.942478,-0.942478,0.733038,2.16489,-0.84958,2.02151,-0.00478587,-0.757675,-0.264605,0.596565,0.0872855,-0.788963,-0.107767,0.598587,2.16706,-0.849182,2.01647,235
0,-0.942478,0.698132,-0.942478,0.733038,2.17296,-0.840782,1.99785,-0.00289886,-0.772437,-0.26679,0.57633,0.0642001,-0.815994,-0.122618,0.561246,2.17217,-0.841294,1.99409,254
1,-0.698132,0.942478,-0.942478,0.733038,2.16355,-0.849274,2.02284,-0.00289886,-0.772437,-0.26679,0.57633,0.0757353,-0.800136,-0.125153,0.581707,2.16643,-0.849299,2.01815,262
0,-0.942478,0.698132,-0.942478,0.733038,2.17303,-0.840725,1.99928,-0.00166491,-0.788499,-0.268188,0.553481,0.0628826,-0.830936,-0.124166,0.538678,2.17258,-0.841258,1.99605,283
1,-0.698132,0.942478,-0.942478,0.733038,2.16218,-0.848971,2.02377,-0.00166491,-0.788499,-0.268188,0.553481,0.0745737,-0.815692,-0.126508,0.559536,2.16548,-0.849197,2.01977,290
0,-0.942478,0.698132,-0.942478,0.733038,2.17284,-0.84079,2.00074,-0.00113937,-0.804047,-0.269425,0.530017,0.0624832,-0.840697,-0.127601,0.522534,2.17269,-0.841197,1.99778,311
1,-0.698132,0.942478,-0.942478,0.733038,2.16056,-0.848743,2.02464,-0.00113937,-0.804047,-0.269425,0.530017,0.0741545,-0.825858,-0.12983,0.543695,2.16433,-0.849011,2.02113,319
0,-0.942478,0.698132,-0.942478,0.733038,2.17276,-0.840818,2.00201,-0.000470877,-0.819906,-0.272258,0.503617,0.0734285,-0.838255,-0.130099,0.524415,2.17273,-0.841132,1.99937,339
1,-0.698132,0.942478,-0.942478,0.733038,2.15895,-0.848481,2.02516,-0.000470877,-0.819906,-0.272258,0.503617,0.0849477,-0.823107,-0.132568,0.545624,2.16308,-0.848769,2.02227,346
0,-0.942478,0.698132,-0.942478,0.733038,2.17248,-0.841103,2.00309,-0.00161332,-0.835316,-0.275322,0.475859,0.0930133,-0.845578,-0.109436,0.51417,2.17272,-0.8411,2.00086,367
1,-0.698132,0.942478,-0.942478,0.733038,2.15715,-0.848371,2.02539,-0.00161332,-0.835316,-0.275322,0.475859,0.105249,-0.830281,-0.112469,0.535636,2.16168,-0.848511,2.0232,374
0,-0.942478,0.698132,-0.942478,0.733038,2.17194,-0.841052,2.0038,-0.000255533,-0.849966,-0.282996,0.444377,0.0979796,-0.851616,-0.109388,0.503174,2.17246,-0.84116,2.00215,395
1,-0.698132,0.942478,-0.942478,0.733038,2.15498,-0.848088,2.02497,-0.000255533,-0.849966,-0.282996,0.444377,0.110207,-0.836509,-0.112579,0.524818,2.16005,-0.84832,2.02384,403
0,-0.942478,0.698132,-0.942478,0.733038,2.17104,-0.841557,2.00384,0.00220547,-0.864211,-0.291952,0.409754,0.0920303,-0.868285,-0.113875,0.473966,2.17203,-0.841245,2.00326,423
1,-0.698132,0.942478,-0.942478,0.733038,2.15242,-0.848369,2.02365,0.00220547,-0.864211,-0.291952,0.409754,0.104438,-0.854043,-0.116824,0.49604,2.15808,-0.848164,2.02408,430
0,-0.942478,0.698132,-0.942478,0.733038,2.17017,-0.841513,2.00327,0.00121833,-0.876509,-0.301444,0.375316,0.0872824,-0.883832,-0.117533,0.444308,2.17165,-0.841347,2.00381,451
1,-0.698132,0.942478,-0.942478,0.733038,2.15004,-0.847914,2.02168,0.00121833,-0.876509,-0.301444,0.375316,0.0999716,-0.870436,-0.120289,0.466774,2.15624,-0.848029,2.02365,458
0,-0.942478,0.698132,-0.942478,0.733038,2.16912,-0.841446,2.00233,-0.00093501,-0.888289,-0.308968,0.339823,0.0531757,-0.902583,-0.16024,0.396029,2.17088,-0.841491,2.00396,479
1,-0.698132,0.942478,-0.942478,0.733038,2.14757,-0.847284,2.01927,-0.00093501,-0.888289,-0.308968,0.339823,0.0650414,-0.891079,-0.161916,0.418965,2.15399,-0.847865,2.02266,487
0,-0.942478,0.698132,-0.942478,0.733038,2.16817,-0.841082,2.00121,-0.0025176,-0.900206,-0.311276,0.304518,0.0474991,-0.915653,-0.165169,0.363376,2.16991,-0.841569,2.00367,507
1,-0.698132,0.942478,-0.942478,0.733038,2.14535,-0.846268,2.01662,-0.0025176,-0.900206,-0.311276,0.304518,0.059605,-0.905075,-0.166724,0.386639,2.15164,-0.847552,2.02118,513
0,-0.942478,0.698132,-0.942478,0.733038,2.16724,-0.840962,1.99961,-0.00279739,-0.910959,-0.311656,0.270215,0.0623023,-0.924297,-0.143784,0.348023,2.16882,-0.841497,2.00292,535
1,-0.698132,0.942478,-0.942478,0.733038,2.14331,-0.845539,2.01346,-0.00279739,-0.910959,-0.311656,0.270215,0.0752744,-0.913824,-0.145839,0.37147,2.14918,-0.846971,2.01905,541
0,-0.942478,0.698132,-0.942478,0.733038,2.16627,-0.840822,1.99803,-0.00283375,-0.919964,-0.313843,0.234862,0.0558114,-0.936291,-0.145056,0.314964,2.16787,-0.841288,2.00187,563
1,-0.698132,0.942478,-0.942478,0.733038,2.14133,-0.844807,2.01019,-0.00283375,-0.919964,-0.313843,0.234862,0.0689521,-0.926772,-0.146961,0.338735,2.14706,-0.846255,2.01665,570
0,-0.942478,0.698132,-0.942478,0.733038,2.16529,-0.840598,1.99655,-0.00389335,-0.927241,-0.317252,0.198896,0.0219357,-0.946752,-0.194414,0.2557,2.16676,-0.841131,2.00042,591
1,-0.698132,0.942478,-0.942478,0.733038,2.13948,-0.843932,2.00695,-0.00389335,-0.927241,-0.317252,0.198896,0.0337626,-0.939338,-0.195373,0.279881,2.14481,-0.845531,2.01365,597
